,External_ID,contents
792,rec_01_audio_8,যাটি একস চরিদেশ হয়লেও প্রয়োজাম বাহি করিয়েই? এখন কীয় অবস্থা আছে? এখন সুস্থ হয়সে আবার পামরাত বাস হাত্যুই আসতমা। ছোট অবাফির বাড়িতে কেমন করিয়াছিলে একলায় ছাওয়াদওটায্য।
720,rec_01_audio_9,"রান্ডিবরি খাইসে কোন মত।বাইস্কে এস্পা বেটিও নেয়।বাইতে ছোট সাওয়ার ডাক্ত হয়ে গেছো, স্কুল জায়।বাইয়ে অন্ডিবরী খিলে, তোর বরক বাহ।বাহ।্বাহ ব্যাঠা এতো অসুস্ত স্কেটে না গেশন।বাহ যামা ইনজিনিয়ার অঅভিসিয়ার।"
496,rec_02_audio_0,"আসলাম আলেকম, কেমন আশিশ? আলেকম আসলাম, ভাল আচং, তুই কেমন আশিশ? মুয় ভাল আসং রেয়ে তোর বহাঁজ মুয়েখনা রিকোর্ড করবে স্থান, তুগিয়েনা, পারমৃশন দেবু, হো কর্ড, কোন্ড কিন্তু, তোনান ক্রি? মুনমা আকাশ চন্ড, তোনাম বহাঁঁশ কাঁয্য।"
25,rec_02_audio_1,"বস্তু হয়েছে বাঁশ, হরে তুই সেই, ওই যে তোনা বাড়ি নেখণ্ডে, হোরে ব্রাম্নিকুণ্ড হোয়া, হবা বার-ম্বীয়ূখণ্ড নেখণ্ডে, ওই ব্রাম্নিকুণ্ড ভূতিনি শ্নে, ফিরকাচা থাকিজের সজাজজএ পূর্বপাশে দাওয়া কোজাবে কেন কেন ক্যবাবই।"
442,rec_02_audio_10,"দুয়েকটা ক্ষ দেখান কেমন হয়, মীর্থারা তাকোচ নিয়েকটি করেছেন।ওই সেঙ্গৃত একটি ঐতে মেগ লাতা যে বান্ধবী আছিল, নিজেজেজের বাল ফেরণ্ডক ম্যানস কর্লেও গিব্যান-গিব্যান কয়া কিকিকচিশ।"
315,rec_02_audio_11,মূলিত পীর্কাছা সরকারি কলেজোর পরম। বাড়িৎ থেকে আসিস তোই ও বাড়িৎ থেকেই ত্বাইশ ও বাড়িন আসি অনেক ডুর। কেম নে আসিস। কি করবে হন কোয়া কলেজত্বে নাকবেই গ্লাসত কলাসত লিলাগভী। ম্যাসসা থেকে আবদুল করেশ কলিম করেম।
41,rec_02_audio_12,ঐজের পীর্গাছা সাথে বাজারের ঐ যে ওয়াল্টনের চিনির দেখিস নেয় ওয়াল্টন মোবাইড ওয়াল্টনের একটা ওয়াল্টন আছে। ঐ যে পুরোনাগরী বাংলার মতো ভূতের রাজ্য।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।�
931,rec_02_audio_13,"ও ভোট্টাভারী হওয়া নতুন ওভোট্টাভারী পেয়েছে না।কে অতে-কী আছে সুবিধানের কতা দেহন? সুবিধাভারী সুগে ভাবু, খাবার ভাবু, তাবাবা থাকমে জনেন জাগা ভাবু, তক্ষ্মি সিঙ্গেল রুম দ্বিলেম তাইলে দুয়েটিকালফের গালফেরী আস্পের পারপারিস্পরিসেপরিপ"
462,rec_02_audio_14,"দুটিলয়ে কীকোষে, কেন কোথা ভাল কোথা কোথ, যুই একটা ছাত্র মানুষয়া, তুজুদী, চিঙ্গী চেংড়ার মধ্যবন্তুর যুটু কোথা হোসায় হোসায় হোসায়ক কোথ করত করত যাকা কোথ করত করত করত করত করত করত করত করত করত করত করত করত করত করত করত করত যেশন যেশন যেশন যেশন "
343,rec_02_audio_15,"ম্যাসে আসলে তুই আই, টিমোনে করার ফিনেন্সার আছে ওয়ার্কাছে পর্মো-আমরা করার সাথে পরিশ। কোন ফিন্সার একে? ঐ যে খালেক ছাড় আছে না। কোন খালেক ছাড় আরও এই এর ডিআর ডিআর ডিআরমেন্টে একমন্টডিআর ডিআর ডিআরার কোন্ডীয্য।"
121,rec_02_audio_16,"কেমন ছাটটা কত সুযোগ-সুবিধা কেমনদে? ছাটত সুযোগ-সুবিধা ভালোধে শব্দের পাঁচজিনে পড়ায় টেকাউনিভিস্তানা কিন্তু একটাই সমস্যার ছাড়কিছু বুঝবিয়ার পানা, কেমবিবস্থানা।কোশ!কেমবিবুঝতা প্রিন্যান্সের মাস্টার্হর কেমনদেরের কতমাপনাপনাপনাপ"
161,rec_02_audio_17,"কি এয়েটার পর্বে অঙ্ক মুগস্থ করি পড়ায় না, বৈ দেখি দেখি কয় তা অমনে করে ভুল করে, ছাতোর ছাদী দিতে কখনো কিছু বোঝাই না।সার্ত্রে তালের দাঁধু আছেড়ে ভালে।াবারাবারিদিকে বিজনেসম্যাট প্রাইভেড পত্যাচীন।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।"
419,rec_02_audio_18,"সাকিল সার, কম সাঁল। ঐতিহেদের আমপুর্থাকে আইসহাতে সাঁল দাড়িয়া করিয়ে বুড়ে যাওড়ে আছে। ‘বুরে’ মুন্তর্শ্নাম শ্নাম কর্তৃষ্ণী মনেকস্থাসে একদম চেয়াংড়ার এইয়ঙ্গ চেয়াংঙ্গ মনেকস্থাসে মনেকস্থিম মনেকস্য ক্রকটিক ক্রকেকেকেকেক�"
991,rec_02_audio_19,ক্যামলি অঙ্গ কর্মকর্ত?
592,rec_02_audio_2,ঐতনাকনাত্র সেনাত ও একনাত্রা সেনাত ও এতটি জেতর গালফ্যান্ডের সাথে কথা করেও। ও এতনাত্রাত সোকো সেন্সরের তুইতো জারুয়ের দায়িত্রে সেহিত।তত্বেও মেয়েদের সাথে চেকনিগুলির সাথে কিকিকতাগুলি হেড়েড়েড়ী সেঙ্গীড়েড়ী ওড্রাত কর্য।
588,rec_02_audio_20,"যিনা থেয়ে, মানে রস্কল্যাস আছে কোন ওই স্যাংলাজিনিক কেমন ক্লাশ করেও ছাড়ে কেছে। যানে তিনিটি মনোনিরণধে সাথে বসায় নিয়ে। ওই স্কৃতি ভূড়ী আছে একে মাঝটারক কিছে চিতিমিলনটি পটে নেন কিচলায়ক এলাও রসাহ রসাহ কমাযবাযব্য।"
175,rec_02_audio_21,"তুকে পর্বু এখন হামার শ্রেন্দের প্রায়বেট, তৈটে খালিক ছাড়ার হলাশাকীল ছাড়ে কেছে? হবিন্ত পরাতন আগবে। কে অগ্রিম টেকা কিন্তু অগ্রিম টেকা ছাড়ে দাওড়ের এর একটা পর্বানা। ক্রিম কোষ অগ্রিম টেকা কেকা করিম করিম।"
35,rec_02_audio_22,"দুই হাদার করিতে যোড়া দুই হাদার, জনপতি দুই হাদার, ব্যাজউ পরিবেশ থেলেও দুই হাদার কেগাতায়।"
553,rec_02_audio_23,"কোনো স্যার ভালো থাকলে করিমাটে। হয় আলে, হামার ঘরে তেপীরীয়ার সাথে কলেজ, কোনো উন্নতি নাই প্রাইভেট করাই, ছাড়ে রাও দুই-রাজার টাকা করিতায়। ঈতায়। মাধ হতে হল উই যে প্রিকান্দ্রিক কলেজ থাকিতায় না স্কুলতায় কোনঃদীন।"
291,rec_02_audio_24,"ওহো একবারলো প্যারাইমারী থাকাতে গেশন্য মুই, দায়াজ খাদত্তাগুলি জাপাদবিক হোস্তিনে বাছাড়কগুলি।তে পড়িত দেশ নাই? পড়িত জাপাদ্য সিনের একটা ফিচে আগ্রহোতা পুড়ে একশিয়াকশিয়।"
212,rec_02_audio_25,"কিন্তু আমান্কারিতে আগ্রহ আছিল না, পাশোরাগায় দিবাসা না, সেদাগা সারেরা থায় হাঁচরাকা, উড়ে দেয়াই কেউ।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।�"
224,rec_02_audio_26,যার কিউদিন যোগে কত? যায়নার এই আর্কেউথে যায়না কিউই লোকিয়ায় কিছুটি একা দিপাচ্চিত নামতা সেহাস্যুই প্রদন্ত শ্রাস্যেস্তর্ট্ট্ট্ট্ট্ট্ট্ট্য অকাউন্ডিং ডিপার মেন নায়াকম্যানায় হিসাববিজ্ঞান হযোগে কলেকটিন কঠিন কলেকটিন একটিকে
92,rec_02_audio_27,"দশিল, কয়েই কন্তু দেখে হিসাববিজ্ঞান এর ইংলিশ নামটাকি, নোগে সার এটা কোন ভ্যাপার, এটা হলো অ্যাকাউন্টিং মানে হলো হয়ে কাউন্টিং, কয়ে বানান্টা, কন্তু দেখিকেমন, কোন সার এসিসি আভা বেয়ন হল ডাবলদিরো নাকি ব্যবহ্যব্য।"
523,rec_02_audio_28," কি, তাই হলে আকাউন্টিক।"
114,rec_02_audio_29,"এরই আল্লাক স্ত্রীতান, আবাদত হল ইন্টারোট মনোয়াক ওস্তিশ অটোপাশ, সেই জন্য তৈরি অবস্থাতে অ্যাকাউন্টিং বানান জনিত।"
910,rec_02_audio_3,"মেগলার নামে ঐতাতে এক ক্সিডেন্ট হাগেছে, বুশ্মে টিয়ারক্রম দক্ষের কথা? মেগলার সুনবাস ছাইলো, যে কীকী কোসী স্বন্যামে কথা? ঐতা বিরাট একটা কাহিনী বুশ্মে হয়েছে হয়েছে ফেসবুক আছেন ফেসবুক উত্য পরায় কম করাযবম।"
757,rec_02_audio_30,"পাশ দিয়ে দেশ স্যার্কার, তাঁর নাসিয়ার নাসি। মুয়ো অটোপাস সাইন্স খেন নিসিন্য উচিশ, যদি কোনভাবে বাইয়েন্সআন্জ পরীক্ষা হয়ে।মোহ্র অবস্থা হরটিশ হয়েছিল, যা তার তার তার মনেকটির কোচস্থিণ না দানিস।"
679,rec_02_audio_31,"মনেকাজ্জাকর মনেকাজ্জে কেলাস হছিলো, মেটা কেলাস কারণাই, ম্যাস আছিলো মর্মাই স্কুলের সাথে, মানে কলেজের সাথে, ক্রিগেশ হয়েকাছে, ম্যাস হছিলেই ম্যাস হছিলেই ক্যান্টিন, এমনেতে ফিরগেশ কলেজের ক্যান্টিন ঐ রককম।।"
413,rec_02_audio_32,"একসোরাগানী ছিল হল কারেন বিলের, আর বাকিটে কা সরটে একায়ে মনোকর্ধ্বী হচ্ছে যে সারেরা বহন করেছিল, আর বিজেয়ে স্কুল আর কে।"
875,rec_02_audio_33,"মের মনোকার্যের সবগুলো নিয়ায় শেও নিয়াশিয়া লুটুর মাঝে ধ্রকেও স্যার আইসে হামাগরা খুঁজরার, যেকাছে দরজা শক্ঠকারে মূলিত দরজা খলিক দাবে নাকিল আশ্যার্মাদ্য স্ফার্টা ছাত্র, তার মাদম্য স্ফার্টা কেনিয়ামেমীর উম্রমূল ঢঙ্যবাচ ঢ্যবা"
353,rec_02_audio_34,"ঐ যে শুরু গড়ী দেয়ে লুডুর ম্যাংক ছাড়ি দেনে বাইরে একজন সকালদা, বিকেলদায়, রাইদদায় ওডি শুরু গড়ী ওডি শ্বাস করেন।"
521,rec_02_audio_35,"মনোকর্দে একবার হামরা কোয়ালা বৈশাগ্য কৃত্যাক কোল্লামে হামান করে কলেজ থাকে, ঠিকাছে, মর্বন্ধু বন্ধব গুলা মিলিয়ে, তারপরে কিহলে তাপারে মনোকর্দে কথে দেবল।"
456,rec_02_audio_36,"যেকাছে, ওই পুকুর প্রথনারের ডিগীর গতা গড়, ওই যার ডিগীগোনা, ডিগীগীগোনা, করা ডিগীতে হয়ে মনেকাজে মাস তুড়ি গড়ে বিকৃতগ্রসী, ছারের পুরে একটা পাড়াশাগ মনেকাজে, ওইজায় পাড়াশাগ কে ক্রিজা কেজে মনে মনে করে পাড়িনা পাড়ায় পাড়িযেকেকেকে"
971,rec_02_audio_37,"ও হ্যাঁ-পাড়াশক্ত সেনা সেনা।াঁড়ে হোয়ে পুড়িয়া মনোকাধে স্যানের ভোগীয়ে স্বপাড়াশেক্ষের ইউর্বেনী আছিলেন, ঠিকাছে পরই তে স্যারপিঞ্জী বল ছাড়া কাছে লিচার লিচার ডাঙ্ডাগ দাখ গায্য চায়িতে ভাইযেকেল।ট্বাক্য।্বক্য।্বক্যবাপ্য"
905,rec_02_audio_38,"জ্ঞোকার্থী কাজ্যে পিন্তীপাল ছাড়ে ঘালে যিনি শেখন এখন করে চুরি করা যায়, তা ব্যাপার্নওয়ারী। তাতুর জায়গা বস্থে সামার কলেজের প্রিন্সিভাল খন্ত ভালো আছে, বূশ্ত্রে প্রিনীপাল ছাড়্টা খন্ড্রই খোঃস্কী কোষক্রিক সামার্য পিন্সিপ্র"
658,rec_02_audio_39,"কোনো কাজো কেল আসের কথা কবার গেশি কোন গুরুত্ব ঐতিনা, কোনো যে পরে আয়েশে আর কোনো খ্রাজ হিলেগ। আচার ঠিক কোচে গতো জন্য ভালো থাকা, আচার ঠিক কোচো মৌরহাস নাজাম আলাগ্য বাড় দেখন।"
730,rec_02_audio_4,ঐ চেংরেছে মেঘলা চ্যান্ডিত্রে ওয়েবার ফিট-পশ্ট এমন কমেন করছে কোরিয়ে গাওজালাদলীর মতো।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।�
71,rec_02_audio_5,তার মানেত্র গাল-ফেলেন্ট।মনখার ঐতিআইয়ারকী। ক্ষেতাতে কবুতীন। এখনকা তারপরে কী হলো।ারপরে কী হলো।ারপরে মনখার রৈত একদম সেই আগুনের আগুন। কইলো যে কোনচেংড়ী হলো এই কস্চমিক কোন বেগলা নামেযে চেনডিটিটিক কস্চমীম বইখ্ববববববববববববববববববব
612,rec_02_audio_6,"তারপর হিদ্যে সে কয়ে বান্দুমিনা হলো, গালফ্রেন্ট হয়, না হলো, চিংড়ি হয়ে হলো, ওটা হয়, ভূগ হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় হয় সিসিসিসিস কিক্স করসিলিয়ে কনকলিয় কনকা কনকা কনকা কনকা কশ্"
110,rec_02_audio_7,একতুটি গোস্তর হলে তোর একবা শূন্যে কিজতি হয়ে যে সামীনা-টামীনাম একটা সেঙ্গীয়ের সাথে সেই সেন্সারে ইটিস্পীরেশ মেলাকেমা কিছু গোস্তি।
530,rec_02_audio_8,নয়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়য়�
722,rec_02_audio_9,"মুজাদক বিবার স্যাস নুলোড়িত ও দিলুড়ে। য়ে। সে দন্যত দিবার নায়, তুই দির্জাদের নির্জাদ তালে ওই স্যাগ্নীরা সাথে কথাকায়া তেলেঙ্ক পজ্জানেই সেটা করা ঐয়ন তিনিবিকেলা তিনিবেখে ত্বারণ করা কোন সময়াচ্ছে কত্ত।"
435,rec_03_audio_0,"তুই কেমনা শেষ?এতু ভাই ভালো, তুই কেমনা শেষ?তুই তুই আছে ভাগে লভ্যমার, কিনি অবস্থা দেশে কেমনভার করী ভালা দেশ, সবনি নিশেচে যে দাম করণ বাজার করি শ্বতেকে, প্রমেলা যাছে।ও, ভাইরে ভাবে, দেশেছেযে, অবস্থা স্থারেন করিয়ার করিযেপ করিপ অমাবযবা"
636,rec_03_audio_1,"কলেজের যা এইকারো বলে টেকে নাইন, কি একটা অবস্থা দিনকাল যায়ে না।কোলো করিস,কিজিসিবের কেবল দিনু ভাই, এ কয়েদিন হয়, ঢাকার মুঞ্চি কনস্থিক একটা কলেজেছিল, টেকেবাশী অভাবিহটে যাবাড় রঙ নাই।"
824,rec_03_audio_10,"যাই দিন-কালে দঙ্গে দেখু কি হয় না-হয়ে মঙ্গন- দুপরে ভাগ্সিস, আভাই কলেজে কেশমেই কলেজ থেকে আসিত ভাগ্সনাউ, তিভাগ্সিস- খাইসোমর কি সাইটি ডাইইভাগ্সমরি।"
69,rec_03_audio_11,ডাইল চালায় আমার গুলিয়ার গড়িবার্তে টিয়ে আচাল আর কাবার।া আসি ডাইল।ও!যে সুনগৃতি সুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসুসীপ কবঙবঙবঙবঙবঙবঙব�ব����
154,rec_03_audio_12,"য়ে মানুষের অবস্থার হায়াতম মানুষার টেকে সাইট বোস্তুর গড়াইও, সাইট বোস্তুর দায়ী দেখতে মানুষ শেষ। হবা এই কালকে একটাদের ও পাধারদ মারায় অল্প কয়েছে, এমনি হঠাতক্রিক ফাল মানুষটি এটাকায় হয়েছাড়়ে।"
614,rec_03_audio_13,"কিজোয় একটা অবস্থা? ও মুঘগেল শূন্য কেলকে, ওই বাজারের নেগী একজন মারা কেলকে, ঢাকা, চ্যাকা করতে ঢেখে নিয়েকে ঘুর্পের কেছিল, আশারসম্যয় অটতে ঢেকা করিল।"
