,External_ID,contents
134,rec_02_audio_16,- এরা কীয়ার মাধ্যমে- আনেদান চ্যানালালিস ইটিউব- আনেদ কীকুরে কোনডে বায়মার চেনালা ছাছাকোনডে- কোনডে-না কোননা- এরা দুদী মোলার মত মার্বস তায়ার কোনডেন- নারেক কোনডেন- এলাকায্য চেনালা কোনডেন- ইটান ইটান ইটি ইক্রকোপ চানডেন-।
179,rec_02_audio_17,সবাই
431,rec_02_audio_18,"- সহাও করে সবে- সহাযোদুতে করে, সহাযোদুদোগদে তো বালা?কি সাইট্রাসমি মানে, বিশ্যাসনায়, কি ভিনয়ের ভিডিও করবাইন, বা এস চালালিকা, আগানী, সিন্তততসমিনা, আচচালসি, ভিডিও দিভিন্ত্রবাসনিক কিচ্তিভিন্টিক্তিভিন্টিক্ত্ববিন্টিক্তবিক্তবিক্তবি�"
991,rec_02_audio_19,একস্টা টাইম সময়ে কৃতা ক্লেত হন।
605,rec_02_audio_2,কালেক্সন চলে
597,rec_02_audio_20,"যতো ভিড্টেও করে হোন নিয়ে, কি ফয়ে যাকা ও পিল্যান্সিম্যান।"
193,rec_02_audio_21,"তিনালের দুবালোলিক নাও তাঁর সালাইনদ্রান্য তাঁর ও চ্যানেলের দুবালোয়াতা হয়ে আহ এদেশ। আয়কতা প্রঞ্জা মিলিস চ্যানেলের ভিড়িয়ে কাচের চ্যোন, কিয়েই বলে কাচ্যোন না জানননিয়া কাচ্যোন।"
40,rec_02_audio_22,"শৈন্ত জিৎসিলো রাগরসীন এলায়কাটেসে কারাতো আনেমালনের করতে হয়েছিল অনেক, এবান ভিউডি কম ছিয়।াকার ওয়েত্র পাড়ে।"
563,rec_02_audio_23,"এসিনা, সামনে যানে ভিডিও করবাইন, অনেকটি দলনে ভিডিও করবান বা কীপ লেন করত্বা সম্বাক, এটা ভিডিও না করবান, একলে যেছেন গায়, এদি খাতাত লেখল হন্য মনেত্যে বানাযা।"
308,rec_02_audio_24,"এটা মহাস্য করেলে আগেই। আগেই মহাস্য করেলে মহাসতে বানার কুলোন, এটা একটা ভিডোধ কোপল উন্নসম্যায়, করার আগে, মনোদিকটা মনেওল নারুর লিহাসসজিল, মা ত্যার ধাকজায্য একটা ভিডোম মনেমন মনেন জনিচ্ছে।"
235,rec_02_audio_25,"এড়া যেসময় ভিধিও করি এর পাঁচ মিটি লাগে মাঝে, কোন বিটি করা নিতে। ‘মাস মিট্য বাজে যে দেয়ানে বাব্যা’ ‘আগে জবি জবং খাতাত পত্যতে অন্যাজনালয়েন’ ‘খাতাত জবাজ জবি লবি নিয়েজ করীম।"
246,rec_02_audio_26,"অভিনেতে করুন্তে আমই রা আসাই না, আসাই না, আসিত আই, যে পোলামে দেই আসে, মারা অধিসে আসিলেকে।-আসিপুটে পোচ্চস-পোছদ্ট আসে, ভিডিয়তা সবস্মা পোলামে নে আসে-পোলামে না, লেন যে আস্টা সমা যাস্মা কেন-"
105,rec_02_audio_27,"অভিন্ন তার সবাইয়ে করতে না, সবাই অসব অভিন্ন যা ফায়ে না, মনে যেকটিং বা বিভিন্ন দেওয়ার জোনায়েট নেক অভিন্নক করে, এরা এক শেমনা হাসতাচ একশেমনা কান তাছে, অভিন্নতায়কটে কঠিন্যান্য নিষ, এইকেমনা করাযে ফলাযে ফলাযে ফলাযেযেযেযেযেযেযেয�"
531,rec_02_audio_28,"- এ দেই- তিনি মেয়ে সদস্যগতল্ন আছে, মেনি তাঁকাজ করে, আকি বিনি- মেনি কিছু- দেশ্য আছে- একটা দেশ মনজিম মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মনজি-মন�"
129,rec_02_audio_29,"কিছু সেন্দে না, বা হ্যারা কোস-দাম দেবেশি-দাম দেবে, এমদের কিছু ছাড় না, কিছু খাওয়াইন বা কিয়েদীন এমগুছে ছাড় হেয়েওয়াকে আনি অবাণীর বিষয় কিছু কোন না, আনি অবাণীর জাদাই মনে মনে ভ্রেই বইম্বই কম্যবই কম্যবই কম্যবই কম্যবইই কম্যবইই কম্য"
920,rec_02_audio_3,"সরবীদ্ধ এগলে, লাইন করতো একই, তিলেন সবস মোটার নেটটা থাযে।ম্যা, সর্বোদ্ধ কোলে, সবস লান্ডায়, তার নাদের কারেন্ট।কারেন্ট জেলাগাত্বর নেট।কারেন্যাগা নেয়গা।কা।কা। যায়নত্বান্ত কোন, আছে, আছে, আছে, আছে, মবাঁইয়্য কাঁকা, কাঁয্য্য্য্"
772,rec_02_audio_30,মান্যান্যে বালাফা বা এ মৃত্যু করে আমত কর্তৃমে বিরোগুলো এ মৃত্যিকরে এরা উদ্রেশক ক্রিকরী।কে এরা কে কে মামলোকে এরা ধ্রায় শোভা।কা মনে এরা বালাফা নিজেয়।কিছু কয়েক ট্রাম ট্রাম দিয়া।
688,rec_02_audio_31,"মেলমুরি আছে, আমাদানি নিমুরি আছে, একুজে, স্বৈর্তিদীটি? মিমুরি তোক্ষোধা নায় বর্তমানে আমারক আছে নায়ই, বাধারদেরজটি মিমুরি আছে, মিমুরি আদি।"
427,rec_02_audio_32,"তার ভাষ্য, দাম বেশি আনেকটি হনে, অন্তুলো মুভায়ের লোগাতায় অনেক স্নিমুলাই, মুভায়ের লোগাতায় অনেক স্নিমুলি, মুভায়ের হিসাতে তার মুনেক স্নিমুলি, আড়ি ইন্টারন্য চালায় এবনদাননি কি, লাবমা, নোসন বা কি, মোন নোসে বইন।"
886,rec_02_audio_33,"লাভ অবন বলতে এটা তো আনকি কোয়ালার, লাভ বলতে আনকিছু পায়ছেন না।লাভ বলতে কিছু হয়েছেন না।এই যে এত্ব দতৈত ড়িএম বিকোচস্তরিজা, সময়ন অস্ট্রীজালয়া, ভিজয়করউন, ফেসব্ভুক দিউটিউপ দিউভন, টিক্টটগ দিউভন।"
367,rec_02_audio_34,"আসল আইগে শকেল লাগে না, কোয়লাম না বিনোদন একমাত্র বিনোদন লাগে, জবাবনে একটি টে-আপশেল লাগে না, বিনাম বিডি-অধি-চারলা, মানসের বিজম্বন্দে ক্লাম-বিম পাশাপশি-এডে একি।"
529,rec_02_audio_35,"তেহাবশায়ও সংসাজ্য সুলবু, এরা এমন কোন নেয়নায়, এমন প্লেন নাগে বা এমন দাওড়া নাগে, এপরায় দেহাসা আছে, মনে এর দিকাম করা।"
470,rec_02_audio_36,"তবলে মান্টস আল-চাত্তা নিমেন্ত মন্ত্রে সে ইউইটিউইবসা করে মানে আল-চালন করে করে তেনা মানে দেশে দৌজ্য, যায়া যতোভাবে, দৌজ্য, দৌজ্য, তৌপেশেইটি উইটিউইটিউই করেন যা তালিয়াক মন্বান্স তালাদাকব্য তালাদিভাব্য দ্বাদাকব্য।"
979,rec_02_audio_37,"জাহেল আদিন্দগ বিডিউই করি, উন্ন কাম্পার্স ফলায়া, তাঁলে খোলগা তীব, তাঁদের শুলুড় আগুট বকিন্তু। বালিত্ত, লাখা অধিত হন। হিকটে জিকাতে আছেন, আজাজিকাজে মানিকবাট, ভালযেন মোভাল ফলিলাল জামাল যামক্ঠট মোভাল কিন্ত্র শাখা আঁঁঁই কাঁঁঁই কাঁঁঁই কাঁ"
915,rec_02_audio_38," কিমুয়েল কিনলে বালিভু? কিনি মোবাইল বলতে টুমার টেহার জেগ রকম পাওয়ার আছে টেহা বেশি না-গেত, আছে দশ বলত আছে এমন কিমুয়েল বালামে দেখিমুয়েলে কৃতার রিয়ালমি সিয়ান ফাইপড়ি।"
670,rec_02_audio_39,"বিদেও বালায়, এমট কাছে বালায় লাগ বিহিন্ত ও বাঁচে ঠিক আছে ভাই দ্বন্দ্ব হচ্ছে আছে ভাবত হিকিনি হিয়েই বালা থেক ভেন, সুস্থ থেক ভেন আমার লেগে দল হওট। জ্যানির লিগে দল হয়ে লহখি।"
746,rec_02_audio_4,"দুরাফিলুপর, যৈকটি দুরাফিল, যৈকটি প্রতি মাসা-মাসাকি নেরেবালা নেগা।প্রতি মাসা দশ তাটি খেয়া অনেগা।দেরেবালা, কেনে, দেইজাদি লয়া কিছু কোয়েন দুইজাদিক মোবাল লিখিন জোয়ইন, কিছু কমাকিন দিন।"
80,rec_02_audio_5,"ওয়েলকেন জিয়েতো!ফিযোগসালাই! ফিউজবোক ওড়ে টিক্টোট মিক্টোগ এগুলা দেহীটিক হেন, দেহুন, এই ভাল্লাগে নাকে, কেকেউ দেখলেয়ে, এই তাঁদেশ সময়ড়িক কারণে দেহুক, কামকার স্ত্রে তরেই কেশে।"
624,rec_02_audio_6,- পড়াধ়না- আই কোলেন ধামে জানিমে মোয়েলকেন জুম্বুলী দিকে ভিডিও করা নেকালে গেলা গেয়া- প্রত স্বমেইভালেট ডোয়াডু কোরিয়া কেই-না- মোয়ালিত- এরিকটি নেলে-মা ছাড়ু- ইমা ইমা ইমা ইমা ইমা ইমা কোমা কোমা কোমা কোমা কোমা কোমা কোমা কোমা কোমা ক
125,rec_02_audio_7,সারহিত্য!
539,rec_02_audio_8,সভা ইউটিও অনেকে ইটিউবা ভিড্ডও করে
738,rec_02_audio_9,"খুলনে আমানে দাসকাল এর বিনোদন, যার বিনোদন, যা হয়ে করে মান্ত্র ছিন, তা বাল লাগে, পিটিয়ে করতে বাল লাগে, সমামে পেল্লা এসেকে কোগে, সমামে রাগন, কি মৌলজা শেম এম পিটিয়ে করে নেন, আমি রি রি রি রি রি রি রি রি রি রি রি রি রি রি রি রি রি রি রি রি রি র"
446,rec_03_audio_0,"রাজন, বায়ে কি অবস্থা বাজিয়াসনিকি দিন কালবায়াকরা অবস্থা খানার বায় কেলে গাল। বায় এই যামনের কিছুগীর স্থি ভয়েছি লাম, বারার ফরে অহন বানের গীর স্থি রুম লস খাইসি।"
653,rec_03_audio_1,"পরিবারে হাল-চালিক দমকরে খারাম হয়েছে সম। ওয়াচা, যে কোয়াজ কেজতি হোসে? গির্স্তিকো ছিলামক করেইই- আদ্দোস্কাণী বিপার কেজটি। আদ্দোস্কাণী কোয়াজট্বকালী ভবাটসকাণী ভবাটসাচাচাচাচিয় কিছে।"
835,rec_03_audio_10,কন্তুর সীমার সীদান না।সীমার সীমার সীমার থাকল লবানে টাকুড়িয়াটি সীমার সীদানাইদে। আলোমান বত্নিকে কোসেন? বর্তমানে দানার ভূট্টা।টোয়া বাই তাজি মালিকে কারফুলচার পড়িন্ত করে।
77,rec_03_audio_11,"- কামক রয়েছে- আওয়েছে, ইত্যাবাদ টি গেছে- এই ফুল পালচে না- না- ফুল পালচে না- তাবার আতা কোয়ে যায় না-মে- আমিরাজা সি- এবং এমনি আশ্বামানী এড়িকে ইসলামা করানে রদিয়া, পেতা জন্য তামার মালবাসতামা খুব খালাপ-"
170,rec_03_audio_12,বাড়িদ কুঃস হন্যা বাড়িদ কুঃস হন্যা খলতে তিয়াবশ্যাহীন কেম নাই? মানে কৃষতিমিশ্রি সব্যন্ধ এবং বিদেশে তিয়ার এনা মানে সভাপবস্থা কাদা ভূহণসাথে চিহ্বন্ধের কৃষতি করলেন মানিত্যু লাভাপকন্ডিততত্ববাবম মানিত্য পরিপ্রিপ্রিবব্রব্রব্র
627,rec_03_audio_13,ওয়াদগীর ও সেয়াল লেমনে নেন কর্তার নেলুয় যে বুটটা মেদাল অস্নায়। বুটটা ত্লস মইয়াত। বর্তমানে কীকুঞ্জা বুটটা আদ্যবলীয় থাকা? ব্যান্ডি করিন্দা ব্যতি করিক করিক করিক করিক করিক করিক করিক করিক করিক করিক করিক করিক করিক করিক করিক করিক করিক
460,rec_03_audio_14,"হাইব্রিটির কোন্তু জাতেন নামকুঠা বাইন। হাইব্রেরেল হাজারি হাজারি। হাজারি। আরব ওল আছে হাঁ শান্তি সুপা, নবি, পুভি। হারও আছে অনেক গোলাল মাদ্রিক কথান মাদ্রিয়াস কথান না।"
228,rec_03_audio_15,"হাইব্রিড করবানে, ডেশ করবানে, ওগ্রাস খেট ছেলবাইন, হিদা আতাম্ন লাগলেন, কীয়লেমে উন্নুত্রী ভূমানে, কুন কেদে, কীখেট বা কীকলেম উন্নুত্রী কেটবানে, ডেশ খ্রাত এমিদেয়।টা করাজকেতান করাজকেতান উন্নিকেছে করন্দিযবেয়।"
856,rec_03_audio_16,"অন্তিভাবে উন্ন্ত যেমান, এই বুদ্ধায় দিলে বালিত।"
83,rec_03_audio_17,"লেবু ও এ একদকি কিন লামুজায়ি? ও লেবু- অহ্মরের আমটি লেবু ভাগান পথ্যান ব্যান লেবু ভাগানের জাখ আলোক বলাদা আহ্মীন রাস পাশ লাগুল, আলোক তোম্বার রোহণ আমকি কোক হনোন, আম্দার লেখা, দয়িতমোনের চূর্বার পাশ্যব্যব্যব্যব্যব্ন্�প্বব্ববব্বববব"
783,rec_03_audio_18,"পুঁজ, একটা যে বিরি ফুট কৃত্র যাতজায়াত্রে মুন্ডিবগা, মোজির্ন আমে ক্যারা মুন্ডির মন্দোলীনী যে বাড়ির হাসপাশের দৈরণে কাটা নেকাত আশ্বে সম্মে, এন্দেবিবাহায্য ক্যান্ডেমী চীয়ামাটে মধ্যামহাক করেন।"
330,rec_03_audio_19,"লেমমের কিছু হাইব্রিড বা দেশে এই মুনকে নুকিছু আছে দেশেরাই বালা তার ব্যাখ্যাত কাজ্জের লিভু, কাজ্জের আশ্বুটুশিডু আয়ও সালায়নিয়া। আছে কমুনটা বেশিয়ী। সালায়নিয়া বেশি, যেকটে হরাশ বেশিয়ী ব্যাখান দেশু বিজ্বয়ীদে।"
277,rec_03_audio_2,"ভুট্রাত বইসে নেতা মানত্র সব কোজাভ করিতে সেতা। ভুট্রাকী হাইব্রিট না দেশি লাগেছেন। লাগে স্যামীল দেশি দেশি ভুট্রাট লাগেছেন। দেশি বলে ভালানে, বাধ্যবহান্য মান্যশত হয়ে হাইব্রিট লাগে সম্প্রস হযে এযে আমরা আস করা করা করা করা করা করায"
690,rec_03_audio_20,"দাম আমুর আমুটি বালু আছে। নিয়ত্তত আমবাখাওয়ায় এই ভুগত্ত পিতানি আওয়াছে, অপসানের হিসেবে সুখা করার হালা। আমিয়ালাকে মেলিবুবুবু এনেম পশ্তন্ত আলয়মোগ সফসম্ববুবুক হয়ে, সাইইটিক হয়ে, মিটাইমিটসিমিক সাইইটিক হয়ে, ডাটটি করসে।"
487,rec_03_audio_21,আমরা তোহতো কিছুযোজানিনা গেয়ারামের মানুষ বসিন্দামে- তে বেলায় মানুষ দেওয়াতানে সবগীয়ে স্ববিক করেন- সবেই- খরি টুক থাকটে- এবারও করি যাবারও হয়ে- হযে- মাইয়াভা-উন্ন-তা করি- বসিন্দি- কেন- একটা-যেকে-কে-কে-খে-কে-খে-কে-খে-কে-খে-কে-কে-ক�
654,rec_03_audio_22,বাইগুন কদ্গোন্ডে সেলাম কাটা নিয়েকেট। বাইগুনকায় কর্তৃঙ্কস্থল। বাইগুনকাটে কসলম বাইগুনকাটে কসলম বাইলোমানোরেন। সরাম ককসলম এই দুইকাটার মত বিপাড়ী। বেশি কসি। দুইকাটা কলগণ্ড দুইকাটা কলম বাইলোম কেলোম।
415,rec_03_audio_23,"দজগন্ডা, আগ্নমৃতির কাড়া কোন আয়? কাড়া বা গন্ডায় কোও আর্মেন্ট শতাংশীলোকতো ফায়তি সেখানি। ফায়তি শতাংশগানি তেদী কাড়া হলবম মানরণ নিয়ে অভিবু।"
774,rec_03_audio_24,সারের সত্রসতা করতে সারের সত্যসত্ব হয়ে আলেজিক না করে খ্যাত কী দাম বেশি না কোম। আন্দয় বেদামের নেত্যা বীদের খেতেলেও মস হিশ্বাক্তি ঈসলাক বিশ্লা��কটি এগানি।এত্ব দাম।ভায়িত্বায় মতবানিত্বায় কেনিত্বায় কেনিত্বায়িক্বক্বয্য্য
290,rec_03_audio_25,বাংলাদেশের দক্ষিণা চেলে সীমা না কি না বাংলাদেশের মাইদ্রিয়াসু। আসিত বাংলাদেশে উত্তরান্সের উত্তরান্সের খেলে সবেই যথেকে কম তায়া না জহন ফুল বা মিয়া কি শ্বামেদ লুকমিয়া।
663,rec_03_audio_26,"এই ডেনমায় জেমনঃ না বেরত তদো গ্রামে মেজাসুন, শান জেলের গাস্তলা- এই তামারি হেফেফো-র্ন্ডেমের বেয়ে তৈরিতে রাষ্ট্রপতি আব্দুল হামেয়।"
419,rec_03_audio_27,আনাস্তরিকমণে এটি কোষের হতে আনাস্তরারিমন্ত্র সবজ্য দিক দেপনি নিজে ক্ষোষগঞ্জা হি মির্জে পুর এলাকাতে ধরে নিজেয় চরাইলাকাজে গুলায় কোন্যামেতে মনে করে নিজে এ আটিয়াওয়ার্কি। সবজ্য টক্য জব্দিক দেপটনা করেন করেন আকাশ্ড্রমীযেরে�
462,rec_03_audio_28,"আকাশচবী, আকাশচবী, দাম বেশি, এক সবাঞ্চাশ টেগেজি, ফাইয়ে, খুস্তাম্য দূষ্টি টেবিছে, খুস্তাম্য দেয়াক শাঁচি টেগেজি, পেয়েক এম দিকি শাঁচ করে মনোগীয় গাঙ্গেন ফারণমৃন, বাদাম করে বাদাম করে মনোদন ইযেয়।"
644,rec_03_audio_29,"এই বাদাম মরিরালও উট্টা ছোটাই করে, এর ফালেদল এসেন।"
986,rec_03_audio_3,"তার আর খিমানে লাগায়ছে, তার আবার ফলন বালিশে মুটামুটি।তা আনে মুন্দ বদকার লাগে, আগায় বান লাগায় ছেন, দেশি!আঁদে লাগায় শীেন, খিমান বাধ, বাড়ি দিন্দীপু।তা আনে আনে ললবানিক বাইব্বললেছে, এইলা বলান মিত্বায় আয় যেযেন, কবান।"
800,rec_03_audio_30,যেই চেলাওয়া থাকায় কালমার খুব চাপ না কী? কাজ ক্রাম বিনাকে কৃতগীর স্থিবলে কাজ ক্রামের শ্রেণী লাগ হোসে কিনো মনোশে পালাকায় না খাঁক শ্রবব শ্রব পালাকায় কাঁক শেখ যেন মনা লাইলও থাকলে হযে মানিক মানিক মযেয় থাককায়।
965,rec_03_audio_31,"হেলা কেলা তে লোকসুবিধা না, হেলা এইলা হলো রাগ উটলে, মাছাই স্বকাম ব্যয়ংখ হেলা।কেলা গেলা গেলা হেলারান তেঁটি হেলসি অত্য দিনে।হেলা হেলা হেলা হেলা হেলা হেলা কমাশিলে হেলা কার মাঝে মারিক বাসম্পা।"
802,rec_03_audio_32,"মানিক বাদ্যা, করারে হেড়ে করেছে না, মানিক বাদ্যে হেল্লা, অন্য নতুন সামনের মানে কিমনে গিুস্টেহ বাসিয়া-মনে সিন্তাভাব্য করতে হয়ে গিরসচিয়া-করভাব্দের একটা, ব্যবসাও করতে।কেই ব্যসায় কিনিয়া-এয়য়ে হয়েশা-য়েশা-য়েশা-য়েশা-য়েশ�"
519,rec_03_audio_33,এবং জাতামায় ভাইজনেলে কত লাভ আছে এবং দশ বিষ্কৃতি কেনজেওয়া- দশ বিষ৕ের ধরিন্ডালয়ে মৈশনীতা খিল্যালয়ের দশ হোদে পেশ্বরাস লায়।টা মৈশনীতা লাভ কেনজেওয়া-যে মৈন্যে সমরিতটি দেয়েছে কারণ।
559,rec_03_audio_34,এটা বাঁচা কিনা করল এবান একটি সংখ্যার আয়ুনীতি হলো করেন সবদিঘ্যা করেন সবদিঘ্যা করবেশ আলো। আনেকে আরও কোন প্লেন আছে এবং কোন উপদেহ।
86,rec_03_audio_35,"জ্ঞাতঃ ব্যাপসা আনে মূল নেওত, কী স্বীকাত সাজীবাহিকেমে গিরুশীয়াত পাশাশাশিক ভবুঝিণে, সেন্তা অন্যদেশীন এর পাশাশি ফুলি পালি শ্বন্য করা কাশ্রিয়া।"
862,rec_03_audio_4,এটা চুর একটা আলা ব্যক্তমি! এটা এটা আমাদে পুত্রদের আদি সেপরে এটা মেটা লাখা চিকিত লোক বালা নামাধ না? লোক হিস্মবী দান না! তাপরে এটি কোচে ডাকি আমিচানি ডালল একটি ফালানাযে ভূমিলা এটা এটা থাকো।
252,rec_03_audio_5,হিলাত ভালাদুক্তি দিবাহিন্যের দেন। হাজউক্তিরা তাঁর ভালায় দিবহন্ত্র হতে হয়স্পে হয়স্পে হয়স্পে হয়স্পে হয়স্পে হয়স্পে হয়স্পে হয়স্পে হয়স্পে হয়স্পে হয়স্পে হয়স্পে হয়স্পে হয়স্পে হয়স্পাপস্পাপস্পাপস্পাপস্পস্পস্পস্পস
958,rec_03_audio_6,"আজাজ আইকতাকুই ধানের বিষয় যাওয়াম ধান কীমুন কর্স, করে কানিকেট কর্স, যেনা-তা ধান করায় সাইভাস কেনি করসীল-য়াওয়াতে ওধান কেট তারও বাহলায় মন্যা-ধান কীয়া হাইবিদ দান লাগাশ স্নাম।"
822,rec_03_audio_7,"হারিবেট লাখায়েছেন, এটা একটি দান বেটেল বাঁঞ্জ?"
672,rec_03_audio_8,ব্যাকোচের দুইড়া!
694,rec_03_audio_9,"হাঁস্টা না? হাঁস্টার আম্রদামী বদ্জন! হাঁসটা স্বার্যান! আচার বাড়ি ফাঁসাভাঁসিক কীঁড়েন, বাজ কীকী কীস্তি হয়েন, বাড়ি মান আঙ্গিনামেলিহ কিজসাত্মিতা সবজজজজজ শিষ শিশ কমলায় তা কমলায় তা কমলায় কমলায় কমলায়।"
956,rec_03_small_audio_0,তাই মানিক বঠরা করতে অতার ঘোড়িনে দেমাবসাবে নেয় গিন্দু বেখিয়া- নানা-ইলেঘাতা বলতেন না- আচে বায়ে রাকি জাসতো মাবিকি। অবলেখি মসালাম।
966,rec_04_audio_0,মরামীরা বাধ কেসস হ্যান কিন্দা কেসস হ্যান মাসাদে কেসও হোয়ে আর কিন্দ মাসা তৈরলোয় কিটিসি ডেঙ্গা ডেঙ্গা ডিসি।
