,External_ID,contents
23,rec_21_audio_19,"এই বছর করবা, নার সামনায় বছর করবা, এবং সৃত্যু সৃত্যিগরব-ও সৃতৃসৃত্যও গাই বেখন ও।"
24,rec_07_audio_27,এক নম্বর আমরে প্রশকারী কলেজ! ওমুগুইর দশটনিয়েস্তার নিয়েই আম্বরা জন্য এটাই অনেকটা। আজামী শ্রেষণা ছাড়ক্ষেন্ট চর্পচিমা ছাড়ে তদিন জ্ঞাখ্য চকিচ্ছেন প্রশিল্ড কারেমক্রক্রও ওইলযেই লালে বাগাড়িত্য।
25,rec_12_audio_8,"সময়ের সাথে সাথে বাশা পালড়া এল্য লাগেম নামড় অনেকটা বিল্লা যেতে ছিল, আরওনের বাচ্চা কাছেই তো খুব সুন্দর করা কতা করা, এড়ামো সবচাই করা কতা, আগধাত আমরা করা করি উঠতে, চাকাশি করি উঠত্বসে।"
26,rec_01_audio_1,-আইডি কর্ত্রা নুল ইসলাম-আর নার্দ নুকারত নুল ইসলাম-আমনে বয়স্টা চাকত হিসে-ভয়ে সমাধীন শাল্লা সাইড-সাইড-য়সে-য়সে-য়সে-য়সে-যেয় যোগ্স-য্যাগ-স্ব-স্ব-স্ব-স্ব-স্ব-স্ব-স্ব-স্ব-স্ব-স্ব-স্ব-স্ব-স্ব-স্ব-স্ব-স্বছোন-ককরেওযেবও কলেকারেও
27,rec_18_audio_17,"যস্তো, আইমলিটি দিপ্যায় কাজধন তবকে একের পিত্রে দুই আছে, পাঁচ দানাতে ডিমলিডে আছে, যাকশেবর্তনা আছে।ই আভাজনক ঘোরে গেছে।টি দেয়াছে ডিমলিডে জায়বে তোটটা কিন্তু দুই দিপে, উজ্জ। এছে দিলাম তনটা আমি, দিলল তাইললে যামু সমসনায্যে।"
28,rec_06_audio_23,"আমরা যালার, নসিংদীজালার তেছে না সারা দেশ হয়ই সড়ক ফরে নৌভ হতে যোগাযোগ করেম যা, আমরা রাবার, নসিংদীজালার রেলি স্টেশন আশ্বয়ে চলচ্ছিত দষ্টা, এ দষ্টা, মিদ্য গুড়াশাল, গুড়াশাল, ফ্লাকজিনা।"
29,rec_09_audio_91,"তদের হল্য শূর্য্য্যের লাগে একটা ভুগ। আমারা কৈদাসিন, জামে একটা শূর্য্যের লায় অভি দেখতেম। এইছে, তোমারও অসম্পূর্ণ কাশ জামী সম্পূর্ণ পেরা দেমেন। ছাতিরা দিবা তুমি ও মানডামে শঙ্কর এ রাম্বা ছাদিল।"
30,rec_07_audio_50,"তাঁমি খানির এতমি শিখায় নৌদেশে জোড়ায় সেফরের কালকাল সাহরাধিক করছে খায়তাম, আমি উক্স আদা-লিফটের হানি খায়তামি খায়তা মেশে খায় নৌদেশে জোড়ায় সমরায় কালকা সাড়াধিন গহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহহ�"
31,rec_04_audio_37,বাতের মার গালদারস!
32,rec_09_audio_79,তোই অনেক মজেয়্যেসে যোগ্য আমার উপ্টি বেয়ার আনা কেশ্ট করছে কোন পুলা ও সাইলরা শক্ত হলেজসে ভালাকনা হিচ্ছে না।ারী এনেও সমস্য আছিল না-ইটা তিটিপালা শ্যাস্যেদ হয়েছে না-মা হরের একটি সমস্যয়্য।
33,rec_04_audio_19,"-কলা, দাওয়া দিবানা কি--আমরা সবাই কিন্তু-সবাই মিল্লা দাই বাস-আমরা সবাই মিল্লা দাওয়া দিসে-খালাই- এছাই এরপর আমরা আর কি--তরপরিবারটা সম্ভরজিত দুক্ত জন্দানসাই-একট্রপরিবারি।"
34,rec_02_audio_1,বিলানো হলতে পান তা?
35,rec_18_audio_27,"এরা আসলে মজালাকত আছে, অনেক দিন করে যে, ড়িতে ভাবার বিষয়, হনি কবার লাখত আছে, হনি! আবার কবে না কবে দেহা ওইড়ে তরাস হবে পালা ইথাইছে, হয়েও! আবার গুল্যায্যের কেমনার গুলন যেয়েগু।"
36,rec_04_audio_28,বইজনেল আমি আমি তা আমনে তেমি স্ক্রিম।আমি তেমি জাতে না।
37,rec_12_audio_11,"এই প্রান্ত সেলা, বেলাবরেন্ট্রসে, প্রয়ান্ত সরা করাম, একটা আচার ফটত্যে মাটসা শ্রকার্ম গেলেস।এই এরকম এর কি টুক্তা। বেলাবর কোয়া চাছে।এডের মধ্যেকে ছিলেন।"
38,rec_22_audio_64,রেশনেট রেশন ইউনিক রেশনেট দলব্য।
39,rec_06_audio_29,"যের আমি, যে আমিরা নৌ কাদা, চলাচল করারকে ফরাদা, ইয়া আছে, কৃজানিকো, ফেরী দখল আম এক জাগার জিনিস্পাতি, মানে, আমরা এফারের যত সবজিটব জেছে, হেফার নিয় ভেক্রি করে, এরপার আমরা জরবি মননে করেন সড়ক এর কথায্য।"
40,rec_10_audio_8,জেই ডবেলডে ভিটি হসে!
41,rec_10_audio_12,"ডিজাইন একটা দেখলে আর একটা ফরা যা, একটা হিয়া করতে করতে ফরা আর একটা মাতা বিচ্ছে আয়ে ফরে। এরা খুব সুন্দ আর একটা, মানা যা দেখসে, এইটা একটা মৌটি ভাগে ঘরে অন্যম অন্যম মডেল কো রন যা।"
42,rec_02_audio_22,"আই যাপর, আমরা তিদিয়ে একট্রানে শিকিৎসা খাতের মৃদ্যায়ী বাংলায় সরকারের দেওয়ানে কমিন্টিক্টোনিগীত এনেতে সবারের অনেক ও সুত্রুষুদ্ধে সভাইরের মুধ্যামধি একটা এই আবই।"
43,rec_07_audio_62,"তুবই যাকগ্যা তার রা আলোচন সভারা বই! মাসব, অনুপতিক! কীশের? পদা করে করে উন্নক দিয়েশ।স্কৃতি খুব ভালো লাখসে। কেললায়ও রেকর্ড করসেই। আমর একটা সিনিয়ারে দিছে নশন দির্য।"
44,rec_09_audio_16,"কোপ সুন্দ সুন্দ গান করে, জীবনে কোন কষ্ট না, কিন্তু কষ্টে, গান আমি হনতে অবসন্দ করি।াশোলামরা উক্টোয়ানী করা হুমানা মেদারভোগ্ত, এলায়ক্টো দুঃখ বিলাশ করে, নিজিৃচ্ছিত হবসসায়।আই, এরফারয়েক টিভিনমেডেছেই চলকেন।"
45,rec_12_audio_1,আচায়ার ফরে তোমার বাঁশটকা তৈবাহ সতেরও তোমি কি করও? লেখা পড়া করি? ও প্রণে জুরা করা লেখা পড়া করি? কি হা ফরো। ফিন্টার ফাস্টিয়ার।ফাস্টিয়ার তোমার এতটা।
46,rec_11_small_audio_0,"ও পূর্ণ বি উটি যেগেসেকে, এবং আমটাটাটা, আল আভিস আরও সেগা! ঠিকিউ!"
47,rec_01_audio_21,আজার আমি জুয়াত চাল দখায় ছিলিল
48,rec_02_audio_12,মানেও যান্দ ধুরোয়ে জপ্ট মার খালেছিল।
49,rec_14_audio_44,বাংলাদেশের মোন্যেশের মোন্যের পুনর্পেন্দ্র সারা জুটিতে খেতে শিকার ধন্যের রয়েচার মাতো।
50,rec_22_audio_10,কৈগুর্তি দলে- বিজয়ার কৈ- না- দানবাড়িত- না- হে- আই-বো- কৈ-গুর্তি জবে-তর কে বাড়িতে দেবণা কে ইয়ানের দলে যায়ে যেয়ে- আমারেও দেশে না- তর না- আমিদো-পাত্তর বায়েজে ফুলত- দেবণা দেবণা কে-
51,rec_15_audio_9,"ফুলো ফান্তে বরমানু শোক করে উপর সৌবাই।া কলছে হুড্ট করে কারণটি ইমন করতে ছেগেরে।ও যে ডলারের দামজে বাইরে গেল, ফরাতো এসেগিয়া দেশও কয়লা কিন্ত্রার সেনা।"
52,rec_18_audio_13,"বইলো যা তরে কলাই দিয়াম, আরকে সুদীতাম না।"
53,rec_06_audio_8,"ও সুন্দর ও ফরে ব্রাহ্ম মন্দির কালী মন্দির, কালী মন্দিরটারা ঘিরে আবার বরা একটা নৌশিন্দী বাজার রহাঁছে, করে চিনিসপুর-কালী মন্দির, গোরসার, ব্যবস্টিদ চার্জ, এগুলা মোটমাট মিলায় ধর্মীয় জয়ে উপসনালয়ইগুলা।"
54,rec_23_audio_43,"সেলো, একটা সময়েও ছিলো, কিন্তু ঐ পরিচার যা হবে, আরা যেস, এক সাব্বি দম্মনে দেখ, যখন লুক ছিলো জাতীয় তালয় কিন্তু হবালু খেলপেন, কে যানত কেরিয়াতে তাঠালিশের-শেজের।মাচকানের ছোচ্যোগ পাইলো।"
55,rec_04_audio_4," চৌদোপরে আমরা যুটি যাই, তুই ওনার কৈলায় করতে সোস, তোলায় ফার্ড অনেকোয় আছে? মাজ্রাসায় কোন মাজ্রসা টোকোপুরা মহিলা মাজ্রসা আচ্ছে, এমন কিছু জানি, নাবুচি ও জামদেশ করেশ করা করা করছি না।"
56,rec_22_audio_32,"কুশী, একয়া নজাওয়া চেমে এই দ্বীলে রেখে দো।"
57,rec_08_audio_11,"এই বৃষ্টি এলেমঙ্গুজে পাশকুন করেন।াড়াভাবী গৈত য়েই বৃষ্টির হুট করে একটা বাধা শুরুছে, এর মৃদ্ধাপার ঠাস্করে একটা বৃষ্টি আছে, ফরা নিম্ন ধারা বাঙ্গা একটা রযোগ্য করে।"
58,rec_19_audio_36,"মোমা স্যামী তো রয়েলে সাইড্যা না, তিন্না বলার লীভ, ব্ভেন্সর আর ভূম্বরাতে সাইড্যা তে সাইড্যা বলিনি তাকবে খাড়িয়া আর দুইজাতায় হল্যন্ড লিতানে স্বয়্যবলিনি লেগেল।"
59,rec_09_audio_8,সবার মিল্লা
60,rec_21_audio_7,আলোহ কৈয়ে যা যোগ কবার জিত কর উড! ফজ অরুত্থ ফল এম করে? প্রাজক করা-ফজর বই রা করতে নেই ফজ রিয়াত-করত-সে-ম্সে-সে-ম্যামের করত-সে-মে-যে-যে-কে-কে-তে-সে-পর্পর্ক করত-সে-পেন-কে-তে-সে-পেন-কে-পেন-কে-পেন-কে-পেন-কে-পেন-কে-পেন-কে-পেপেপেপেবপে�
61,rec_07_audio_64,"ম্যাশ আগরি, উপকরিম-তা হলুবাইয়ার পাখি আছি?-লো গে আসি!-ওয়ে আমরা লো গে আছি!-এই-দন্যবদ ভিয়েজ আমরার দহ-মে ঠাকে দন্যবদ, দন্যবদ, দন্যবদ!"
62,rec_09_audio_58,"ইতাখালে, দ্বারাজ অডের করলে, আয়তুনায়, তা অনেক কষ্টেই। একটা একটা এরম হাজবেন, যদি ফারাজতে খালা, খিজে, কোয়াব, তোমি!"
63,rec_21_audio_4,"ইয়েত্রে বেশি মায়াকা করে কর আমার আল্লাহ কে দেনছে, তা আল্লাহে নামায়া করবেন তবার জীবুতের লেগে খণচেয়ে লেগে মায়া করেন।া আল্লাহে লেগে মায়া করেন তামা আলেয়নিক করবান।"
64,rec_11_audio_7,"স্কুলরও কেছেন না? নাম্যের সাথে হতেন, স্কুল আমনাই স্কুল লেফটে, আমনাই স্কুল জীবন্ডাক গেয়েন আছেন।স্কুল ব্যরাটের, আসিনা, কিচ্ছ আসিনা, গাছতলা, খালি, ফরস্চি, কলম্ভ, হতালভ, এখান লেখছি।"
65,rec_12_audio_31,এতে কেম নেও? আমার দ্বারা অন্যান্যের ক্ষোড়ী কাডেনমিতে ক্ষোড়ীকার দিছে ভৈয়রকিয়ে। এবার অবারা কী পোয়েন্ট আরা মনেন সরেপশুত। কি কল্লা বেশি মেন।
66,rec_08_audio_13,"য়ে আম্রাজে এম নামধানী করই, ও বালাগোতে, ছুটবালা, দেখতে আম্রপাদাতে ট্রাগদা করাইত্যা সব, বুজায় করা বডাগানীত। করা হয়ে খাছাড়মূন্ত্রীয়া বডাগাশহীরা এটা টুবির্বাণে ডাগানীত।"
67,rec_07_audio_59,"-মানসারা হোরা-মানসারা ভারা তোমরাকী পরিকাতা একদি নাধে নানি সারা দেফপেত দেখতে কীল দেফিসিয়--আমি আই হলাহ।-বাইরে দেখা দেখা। আগুলি, তরা কুচ দাছি, পদা করলাগা।"
68,rec_04_audio_13," করিতে মনো গড়ীতে আমন মনো না, আমি হুয়েত্য দায়কা, প্রিধানাস, বিগত একদের বছর এমন আমি বেলাগ্র হূতার তোঁর ইনা, গত ও বাইরীনাম।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।"
69,rec_04_audio_33,ও বস্তাদ বর্তাম গেলে ভূন্কভূন। কোনো জমা বসে?য়ে তোকাম-জাম করি না! কিন্তু এবং আমারা যদির দেয়ার কেমার মায়ের পুনর্যাম্য ম্যাচানায় ডার করি না বজস। তার অবস্যকাম না গতাগতে ইমননি রাখে।
70,rec_23_audio_14,"য়তে ইউনফর্মে আসে ব্যাটসম্যান, দেখা জাক করে খালায়।ততো লিটন দেশ্টের কয়েক্ষালায় করা করা করা করা করা করা করা করা করা করা করা লিটন দ্রাস্ট্রের কয়েক্ষালায় অনুশিলনগুলা দেখলাম।"
71,rec_09_audio_74,"সারেকাজ তেই ডা আবিষ্কার কোষিরাম জাশওর আমড়ামীড়ে পিত্তামারকই, করাম্ডা হ্যায়েরা আমি ডামার ফ্রেন্টে বলে যা আমনাকি হ্যা বা হুমার ওয়াকহেই।টে আমড়া আঞ্চলিক বাশা।য়া আমড়া হ্যয়কহে রাহ হনড়িকে।"
72,rec_06_audio_70,কিছু কোর্সের প্রামরাশীকিশের স্বার্থিক জ্যোতিয়ে একটা মানসারদের বাসতে গেলেন স্বিগেশা দরগার স্বিগেশা যেকটা গেলেও প্রভেসর ডাক্টর রশীদ ও দিনা হাম্মদ উপম্বহাদেশের অন্যতম নিউরোস হচ্চার্জন বাংলাশের প্রতম কর্যম্পরিকেকেকেকেপ
73,rec_09_audio_90,পর্কার আমজ জানিনা।
74,rec_09_audio_27,"এর পরে, আমরা যেদেই পরিবার্যাত সম্পর্কিত একটু জান দ্যামসাই।তো আওয়াস্তান্ডত পরিবার তোমার মর্যালয় পরিবার যেকে হোন উড়াফলাশ তৈরি।সে অবাস্থান্ডিয় পরিবার তৈরা মা নানা মা মা মা মা মা মা মা মা মা মা মা মা মা মা মা মা মা মা মা মা মা মা মা মাম�"
75,rec_22_audio_58,মুয়ার ফরায়ে খোন জিদ মুয়ার জিদ প্রস্লায় করা জিদ এই ফেয়ে অনুবিয়ে হোড়া হোড়া করা জিদ খেলে এই ফেয়ে আইল-ফরে দিন ভারাইলে অন্যেই ফরস্ম জিদ খেলে একটা ম্যাশ করা জিদ হয়ে ফেয়ে অনেভি হূদাত্য ফেয়ে ফেয়ে মেশ মেশ মেশ মেশ মেশ মেশ �
76,rec_11_audio_48,"আরও মীরা কৈটা নান্দি। বলো কৈছী অসুমিধাত আছে, ফুলামানে সবটে আলয়ে বাজারুছে কাঁ? বাজারো ঝাকাকি সুমজামান জেইননা ছিল ইত্যাদু আরকায় কেত্রসানা। হোয়া হেত্যাদগানা, ককাঠা হেতে বাজারো হোজন্দ আরা চাঁচট্রালের মোঁই ভোঁই কোঁম্যবে।"
77,rec_01_audio_4,"পরে হারাকে, হানুর থাকে, ঐ গুলির টিলো করছেন না একদিন একে সিংগাস? না কেন, হাসে আইসিরাল গাসা, মি উই বুন্ডাভেতা ছিলাম, পরে বন্ডাভেতে কারণেও, করে ততলা হাজাব বেলাদা দেখছি।"
78,rec_03_audio_11,"ওমাগুয়া, ভিত্তা মারা নামধি! তুমে কে আমার ছিল ও কে আমার কে আমার ছিল ও কে আমার কে আমি তোমার কিড়াগি।"
79,rec_06_audio_51,"বাস্তবিটি ফাস্তুনা এড়ামী মিস্টার রাগসুই একটা ইউটুপ সেনের মূলিত দেখছি, দেখার পর মনোইছিজ আমি জাম, হো আসলুইজাম কয়েকজিন ফোরে, এড়িতে ফাস্তুনা বাজার সংলগ্ন ভূমিদার বাড়ি, এজমিদার বাই রাজ্যে যেকে সুন্দর পোরাণ ফুঁঁঁ লালালালালালক বিলিল"
80,rec_07_audio_14,রুট শুড়িং এলেহ পড়ায় করে বাদ বানা নেছি!
81,rec_11_audio_38,"আইচ আম্রায় ত্বারকারী, এই মুর্কের দুজস্ক-আবার মৌক কোয় ছানের মৌক কোয়-মুক দুজস্ব আন্দুয়া হয়ে মরায় ছরাইওবাদ, কায়ে অন্যা।-আলাক কোদা আমী আপায়, আঁপায়, আঁপয়, কর্ম, নাইরাজন্য।"
82,rec_02_audio_5,"ওয়ান, লাজাগোন, ইয়াত, আদি কোন নজনীন মন্যাসীন?"
83,rec_18_audio_19,"হো, এদায়াকটে কতাউই। কতাদিন পরে দেয়া হলো সবার লোকে একটো গুরাগ্রিণা করে যামকা হেয়েইইয়েই গুরাগ্রি খাওন না করে কেমনে জেতামকা। আছে দ্বার্জাউন যেতনা, আজ্জাদ্ব এন্ড প্রোগ্রাম শেষ কেডেছে দাক্য।"
84,rec_12_audio_47,যেক্তু মিজা কতক্ষম কোয়াভার মালকে কতক্ষম কতাগুশ হেলা তোমার অনেক গুলোর ধুন্ন বায়খায় আমিয়ানো বাজ্জিকে সন্জায়ে ছিক অম্পশ্যাক আমর ক্সসায়। তোমি আমর বাজয়য় যায়য়। আমর বায়য়। এই বাড়়ি এড়ামি।
85,rec_22_audio_40,"তখন আন্ডোরকে চিকিয়া হনি। কাড়া থুর, ফিশাতানা যে চিকিয়ান্দিশ হ্যায়ে মায়ে আসত যদপ্তরে একটি বাঙ্গাত করাম চিকিয়ে পালন সান নাই।"
86,rec_03_audio_17,তবে মারিজা উত্ত্রা মারি মারিজা তবে হেরে বাদাস টেলেলে আমাক গ্রামে থাকলে না? আল্লাহ গোত্যমার গরাম কোতাসাধিকে আমার লোক কোতাভার লাগ দেশেন অন্য মন্বন্নিদ্যেছেকেও একটে বাদাস করায় মানুষ করই পাওয় জমায় কবায় কবায় কবায়।বাবযবাবয্ব
87,rec_15_audio_10,"পরে হুন- এলা- বিদ্যুৎ তৈরি করার জন্য একদম কলা নাইগা, বিদ্যুৎ তৈরি করতে হটতে সেনা- কারেন্ট্র নাইগা।"
88,rec_19_audio_3,"সামল্যের মেসে কোয়েও লিটোন দেশে এলঈওয়া পেল, এই কলকাতার মাই যয়।-ইয়ারে বাধ বাধ।ও গোলবাসচিত বাধদীব শীমুর, হোনে জেসন ধ্রয়াড়ি আরইল-এয়াতের সমস্যা।-জগদিশ-ব্যবাদ ব্যতিং-ক্সম্পাদ।"
89,rec_03_audio_35,"খনভা মেড্যামে ক্যাদুর করে সবচেয়ে বেশি। তার খনে খহন মেড্যামে মেয়ে। ওমা, দাই স্কুরোনেকে, বেশি বেশি মেড্যাম। হে! মেমজ অন্টি চাষ। তুমার তুমার মার রয়কিচ্ছে।"
90,rec_11_audio_39,"আসলো আসলো হরে যথা নালাগ্য। আসলো ডানসিকভোগ, গামেরতে হয়ে জোড়ায় ভোটা নালাগ্য। হরঙ্খান। ও আমার লাগে এতো ক্ষ্মী ও বাবে না গোঁ এতো ভাবনের মানুষটা মিয়দিন কেড়ে ফাইল আমনা। বিচারসলো ঘড়ে হযে হযে কেকে।"
91,rec_04_audio_39,"নুপায় বড়ো যে যেগে, আর বেশি দিন নাই, একরা দাওয়ার জ্যোদ দিজ! আইস্টুটির লাড়া গেম, লান্ডিম লাগয়া, মারকটু কোচা, শৈটিললাড়া! খালালে, দেখ, লোয়ে, নুপা এইচ্ছে আয়স্টুর করে, এ!"
92,rec_05_audio_19,রাজা বিজয় হনে আমার দেখলে সোক্ষা দেখা ফেবে। রাজা বিজয় রাজত ওই তাবীজ কবাজ কর্ষ হোস হোস হোস হোস হোস কবাজ করছি না।
93,rec_13_audio_17,"আকে হলো একা জেলা গোস্তা?জেলাইকজেবী নামারের স্কুনে ফ্রেন্ডের সাথে প্রতিদিনে যক্রা হয়েয়ার কিকিন্ত্বই দক্তামান পান্যপে না।এরকমিক সুনায় যায়, ইম্যমুখন সহয়তানীককর কোন জল কোন কোন কোন কোন কোন কোন কোন কোন কোন কোন কোন কোন কোন "
94,rec_16_audio_46,"কালাতো জিতামেয়াছি দাস্যে সমসুনা, কালকার বেষ্টার মেচে রশ্চিত হিসেবে কালকার বেষ্টার মেচে রশ্চিত কালে কেলেছে।"
