,External_ID,contents
66,rec_11_audio_7,দুটি স্থানে বুড়া বারাকাতের লকগেট করে যেমন নিদানিয়া বৃত্তি।
67,rec_12_audio_31,রাস্তা আলাদা আমার সব আলাদা স্কাউটের পালে যা আছে সব আলাদা আপকে প্রোগ্রামে বসরকারি আছে।
68,rec_08_audio_13,সনিকার কিতা মশারি কুটুসকবালিসকুল বলি মশারি কিনতে এসে।
69,rec_04_audio_13,বাবা দুগরের।
70,rec_04_audio_33,বিবিসিকে।
71,rec_23_audio_14,এমন নাতসিবাদ মটর আছে তারা বহরে মেগানের আরিরে মিজার চাটে।
72,rec_09_audio_27,লায়ানান গোলাম চারবার বল ওয়ান কে না বাকবাকিছা করতাছি।
73,rec_15_audio_46,নিকট কোন দিকে বাহবাকে সাবানাকে জানান দিয়ে বামেদের যে মনে জানা লাগেনি জাকাত রায়না তিয়াসা।
74,rec_19_big_audio_1_chunk_0,রাজা রেকাবের মত নদীবিশেষজ্ঞ ওপজা।
75,rec_17_audio_12,কয়েক কবরের আমারে একটা কর্তারা চেরালেজি আশপাশে।
76,rec_01_audio_4,রিলেশানের কে।
77,rec_03_audio_11,তা বাতিল বলে ভালবাসা কুয়ামি ইনসমনিয়া ইসলাম তাবারানি পরমস্থান খুব খারাপ।
78,rec_07_audio_14,আনকি রশিদ আমাদের দাস তাকে কথা ভালবাসবে বুকে সাফিসা মাজরেজের মেঘের ছায়া রাকা বাজার বাসিকে পাশা।
79,rec_11_audio_38,দেখা না মজির তুই কোরানে এই তায়ালা কাল মাছকে নুডে।
80,rec_02_audio_5,কিসেক্কাদের লাগে নাকি কে দেখে সময় মিকাতি দাগের দিকে কমে।
81,rec_18_audio_19,কাবুলে বিজয় কালামিয়া গুলজার।
82,rec_10_audio_36,কাবিননামার বা গেলাম বিজ্ঞানিরা।
83,rec_03_audio_17,একদিকে কিনাবালু বাগান কর্তার পারেন লেবু বাগানের জাগা লাগবে দাদা নারা লাগাননি মারে লেখার দায়িত্ব মনে চরবাটা এলাকা।
84,rec_15_audio_10,সময়কে ভিডিও লাগিতে সময়ে তারা বিদা সারাদিন বিকেবি পিটার তাকে বিভিন্ন সাকারের লাগে মজিদপুর বা দেয়া মির্জাপুর কামরুননাহার।
85,rec_19_audio_3,পরাবাস্ত করে করে সাকসেনা গ্রামের পাশে তমবারের।
86,rec_03_audio_35,ব্যবসায় মূল নকশা মেলিসা থাকে দিন সিতারার কাছে মন্যমান দন্দ্ব সাক্ষাতে বাংলা হাবাসের।
87,rec_04_audio_39,জানা বনিকে।
88,rec_05_audio_19,কামাবে এই পুশকিভাবে এই পুষ্কনিতে বরাত কে দু রাগকরে গেছে তিন্দু খাওয়া কেলকার পড়ে গেছে আরেকদিন কাছে।
89,rec_13_audio_17,মাইনেনিকে সামনে প্রশ্নকর্তার সামনে বা সারা একটি অজানা।
90,rec_19_audio_21,পারকারের রানাবার।
91,rec_15_audio_0,অরবিট করে বিরিয়ানি তোলা মিলনামেলা বিরাব্বিল বডিটা পরামর্শ ছাতকে একটা খুব কনেক্টার।
92,rec_01_audio_7,বলাবালি আরেকটি তারা কাটাকাটি রাস্তা লাগামে দিল্লি সিঙ্গিমারিতে ওয়াল।
93,rec_04_audio_26,ফলে বাড়ির কবিতা যা কবিতা নেতাকে অনুপমাকে ফলে।
94,rec_22_small_audio_0,কুন্দ পর আর কাটেনা।
95,rec_11_audio_37,নবাগত হচ্ছে বদান্য কারা বা বা দেশে সুমনা।
96,rec_08_big_audio_2_chunk_1,গুমানিরহাটে বরদেকরের বর্তমান নিজেকে।
97,rec_22_small_audio_1,মা তাত না।
98,rec_04_audio_25,দিনব্যাপি বেমানান।
99,rec_15_big_audio_0_chunk_1,বুরেটের ।
100,rec_20_audio_74,তা না নাবালাকির।
101,rec_08_audio_1,তার কাছে সাজে কথা হয়েছে সালসকার কমাবে।
102,rec_07_audio_37,সাগরকে কথা কারাবাসকালে সে কি।
103,rec_06_audio_19,সে শুধু থাকার কিনতে কলকাতাকে কি তিনি।
104,rec_06_audio_5,যে অন্যকারো পানিকে রাকিবকে।
105,rec_02_audio_27,অভিনেতা সবাই করতে সবাই অভিনয় নামে টেকনিক বা বিভিন্ন দেয়ালে নানা অভিনয় করে হাসতে একান্ত আছে অভিনেতা কিন জিনিলে পারে না।
106,rec_04_audio_16,তানকর্তব কতাবার্তা কাটবে।
107,rec_24_audio_14,অনেক সাবেক দিতে মনে নামে বিজিবিকে নাটিকাটিকে না জাগলে রাইনার বিজয়।
108,rec_09_small_audio_0,তার নিজের সব সেটিকে তেখেতে মনজয় তার নানা অন্তরা আছে।
109,rec_13_audio_21,অনবদ্য জামবাদ নিয়ে বুধবার কাটা বেসুরা বলে।
110,rec_07_audio_11,পাত্রাপাত্র এ সব কি সিসি।
111,rec_23_audio_18,বালকেরা বা মুস্তাকিন সেনা মাছামারারা ছায়া নিবায়ে।
112,rec_05_audio_28,কিসে শাহ মামুনকে এক খানা পুষ্কনি আছেন।
113,rec_12_audio_30,শাকিরা আমলনামার সহকারীকে দেখা খেতাচিরা তা শাকিল ফেলেছে যা সব ছবি সিতারের ফাইল রাখে।
114,rec_26_audio_8,উপকারী ভাগে আমাদের ভার করে একটি বিবি কুশি হাততালিতে বল আমি জানি আমরা গাছ থেকে আম গাছের খাবার।
115,rec_12_audio_12,বিজানতাম কয়েকজন একজন পর্যাক্রমে নামকরা গ্রাম করে তা আমি কিনে আমাদের সাথে নিচের কিছু যারা বিদেসিরা কথা বলে বিরাজ টিকাদারের করে।
116,rec_16_audio_11,অনেক রাকিবের মলিনার দিকে ইউরোপের মিনিবাস।
117,rec_05_audio_8,অষ্টম দমানোর দুরাশাকে নামকরা কারবার সাকা তার পর ছেমা।
118,rec_19_audio_29,পাকবিপাকেন তিনি মরে বিমানে লাগাতার সামন্ত।
119,rec_18_audio_4,রাত কোন পরিনামের দারাপুরির।
120,rec_12_audio_5,শুনে বাইরে বসে পান দেয়াতে দিকে একটু ভিতরে আয়াসে খাবারে এটা না ফুটানিমারা।
121,rec_11_audio_6,কোন বার্তা দিবে দুরবস্থা দুই হাবানায় জানালা।
122,rec_04_audio_42,মনে মনে কপটতা কি লাগে না চাচ লাগে না ফরাসি দনাপানি বল।
123,rec_14_audio_0,কাকা কি কি কি দিকে পার্ক।
124,rec_20_audio_86,মল ভাইজান তবে ইনি কাল যে বেকার তাকে মার।
125,rec_02_audio_7,না করিলে কান আগলাবিদের একদিন বাদে আশা।
126,rec_17_small_audio_4,নারী সালামার আলাদা করলাম।
127,rec_16_audio_8,তার নাম প্রতি কারাগারে ছবির পিজা তুলা বালি সারাদিন।
128,rec_20_audio_29,নিজ রমরমা ভুট্টার কিনুন দুই জামার রাতানন সন্যাসিনী আনিসকে মাঠে দোসরদের পণ্ডাকে।
129,rec_02_audio_29,সে বেশি কিছু সার নাকি খাওয়া আইন বা তিন নিবিশেষে কি কাবিন।
130,rec_13_audio_32,আমা তত বইগুলো নাখান্দা টেলররা তে একটাই বা লিখতে কিল করে।
131,rec_20_audio_44,আরবিতে যাবে কাবাবের।
132,rec_22_audio_1,নাকি তিন কিনারে বেগ।
133,rec_18_audio_7,মনামির লিকার নাম কেলামিলন মিশর কার্যকালে কসমস করতে পারে।
134,rec_02_audio_16,কি মাধ্যমে চানাকে উরাকা কেনেস্তারা এলাকা মেকানিকসে।
135,rec_14_audio_30,বৃষ্টি গানটি আর্মি কণিকার আলবানি নাসিমন আমি কদিমচিলানে।
136,rec_10_audio_17,রাইমাকে পাননি কাওরানবাজার পানি।
137,rec_23_audio_3,না ব্যাপার কি কারনে সুমন বেবস্থা সেবাদানে দেওয়া না।
138,rec_23_audio_7,তাকে সকল কিনা কিকুনায়ে পুষ্পমালা চেয়ে।
139,rec_05_audio_43,এমন একটি বালাগিরি ঞ্চলিকবাআঞ্চলিক ভাষাদিবসে কাকাকে বাংলা সেজাতি।
140,rec_26_audio_10,ওরা সবাই বাগানের দিকে তাকাল ওরা সব বাগানের দিকে তাকাল দেখাতে গাছের ডাল দুলে বাতাসে দাজুকে মসিউর ও ফুল বসে বসে সবাই যেন সবার কাছে আপন বাজনাকে পণ্যটি।
141,rec_19_audio_26,বালিকাকে নেককার বনিবনা পুলসিরাত ধরে।
142,rec_04_audio_29,মাইকে দানকারিনী কনান।
143,rec_05_audio_41,পাকুন্দিয়া কেজিবিতে ফুলপুর অষ্টম এই আইসে তারা তো রফতার কেরমানে করে উপ।
144,rec_24_audio_15,একটি একাত্মতার।
145,rec_16_audio_10,প্রভাব কাজ করার প্রকারে তৃতীয় গোল না এপারচার বলে তা করে কাজ করা কনসিলার নেসব বিষয়ে কোটি।
146,rec_20_audio_45,বি কিন্তু পরিকল্পিত শুল্লাকিয়া।
147,rec_20_audio_52,কেসরকার কোম্পানি লুক আছেন বন্ধু বা হারালমখজাগার মায়োরকার সেই জাগাতে আয়াতে মানি।
148,rec_05_audio_23,আর তাদের চাষ করা পরাতে কারিকারি বরাবাটি বরাতে পাতার।
149,rec_14_audio_3,সিসিক দুতার্তের কারকরা কারবার কাকে।
150,rec_16_audio_4,কবি পিচপিগরমনেধান এক ছবিতে বালাকান্দি।
151,rec_18_audio_43,ছিলেন মনে বাতেনকে কেনাকাটার মনে পচনের।
152,rec_16_audio_1,মরাপাদা বাহনাসাবি ইন্দনে একবার ক্রমে।
153,rec_07_audio_36,হারাজাদাদের কিরে লাল দিয়া দাদা দাদির।
154,rec_11_audio_1,রাবারটি ধরে এদের ভাল মনে না এদিকে বিদ্বান্বরো।
155,rec_26_audio_1,পররকমারি তাদের আরজিনাদের যদি জিলজাল না গেছে মা মাছ কিকুনায়ে বেগমান বাগনানের গনকে ফুলে বলা।
156,rec_09_audio_5,কারেন্ট তক্তা টাকা বিল পঞ্চাশটি বা তাকে আগে কান্তে দশটি বন্ডটির চেম্বারকে।
157,rec_04_audio_41,মনি কিপটামি দিল না যা এক কিম কিসন আজকে দিতে না।
158,rec_08_audio_23,নানা হিট আলিকে দুজন এদুই এমন যাবতকাল দে দেখা শেষ হাল কাইজেন কি কাজ।
159,rec_11_audio_17,তারা মারিবে এবং তালা মাতালেন কে খুজে মারি কৈননেবিটকোসেল বেকার।
160,rec_26_audio_6,পি ও মাসি ফলে ফুলে ঘুরে বা খালি মাসিক ফলে গুরমিতকে মত হরমুজের করে গাছকে খালু আমাদেরকে কালু বললেন এখন গাছের মুকুল হয়ে।
161,rec_11_audio_34,কালে না মারাকানার করে।
162,rec_10_audio_11,সে বিনা বিল্ডিংয়ে হেমকান্তর লোবোকে অবস্থা কোন জাতি মত।
163,rec_05_audio_30,দেশে বিনা কমতাপুর না বাড়িয়ে আছে যুমনা পুরানবাড়ি আছে কি রাতকানা বরগুনা কে মানবাজারের চালাপথি স্থাপিত রঘুনাথ ভবন অনেক পুরানো।
164,rec_05_audio_45,মোটামুটি ভাল আছে উন্নতমনা কিন্তু যে পুজান্তে মরতে রকম আছে এরকম মনে বা লসলেস উন্নত করতে রাকিবিল শিকার গুলিয়ে কৃষি।
165,rec_18_audio_23,এর লতাপাতাকে হয়েছি বয়াতি অনন্যমনা কাছে বিকট এ দিন সবার।
166,rec_17_audio_3,এই মধ্যে কোথা পাতা পরে নাতারপরেও সরকার কালিতে।
167,rec_01_audio_10,এই স্কুলে ভিকারামের সরাচির খেলেছিলেন দশটা চিবাহা দিকে বোনারের গেছে।
168,rec_10_audio_21,বীর জীবনাবর্তের রোমানিয়ার গর্ননা বাজিতা হন।
169,rec_09_audio_0,নাপাকির সেকি কৃষি করেননি কাকরানকে।
170,rec_03_audio_12,জন অবস্থা কি বাইকসমেত সান কামনা সব একই চিমটি স্বদেশে তিয়াস থাকা ইমন কি কিস্তি করে লাভবান আসিবার হার তাবিজ।
171,rec_26_audio_2,টুনটুনি পক্ষে টুনটুনির টুনটুনি রকিফুল উপর ওরফে পবা কে হলুদ ও সাদা কেতাবি সাদা পা এবং লাল কিলা ফরিছেনে নাসের।
172,rec_22_audio_16,কিন্তু নাকের ছেলে যার বাবা।
173,rec_20_audio_41,কিনিককে বাস্তবতা দুবলাগাড়ীতে কান্তারিনা দিকি।
174,rec_23_audio_8,সাগর ফলে কলাকার মনিমুক্তার।
175,rec_16_audio_2,মগবাজার কাহারদের কেবারতিয়া খেলা।
176,rec_16_audio_20,পূর্ণতার মিস্টার নিয়ে স্কুলে রামরাজাতলা দিকে।
177,rec_05_audio_11,অনেক গুপ্তা হাত্তা সাহিত্যকীর্তিকে কাছে নীল কুটিরে বাদ দিয়ে নীল কুঠি নীলকুটি নীলের চাষ করা হত।
178,rec_18_audio_0,সি আলহামব্রাতে মাকে।
179,rec_02_audio_17,নৃত্য মোটামুটি নিলেন হেরা কি সাপোট করে না করে নাগালের মেকেলেতে এই বিজয়ে সে করে।
180,rec_17_audio_24,আর প্রাচীন হাটগাছার বারাসত ইনানার বাইবেলের পথ্যের ভাটারায়।
181,rec_08_audio_2,কেন্দ্র বা একশাসক করে এর পারিবারিক।
182,rec_06_audio_38,পুবদিক এই আমতার দেশকে কি ত্য।
183,rec_18_audio_25,একেক ভিটেহারা বিনা সফরটি সপ্তবাণি জপমালার কিমকিমাকে রাখ।
184,rec_15_audio_26,তার নাম নরকায।
185,rec_14_audio_43,কামিন্সকে টারমিনাল বাজির।
186,rec_07_audio_22,জাতের নামে যত্নের বারিধারার রেলের মেগা করতে বল।
187,rec_09_audio_14,লোপাটের কিছু কম প্যাকটিকে।
188,rec_13_audio_5,কেলান্তানের।
189,rec_14_audio_45,পলাতকরা করা কর্মিবান্ধব ফিনকি কাছে।
190,rec_11_audio_31,করতে আদালতে কিছু নাই এরতি।
191,rec_24_audio_5,এর পর ইমরানকে অনেকে পরণতিতে আগাসিকে ছেরাজ সামনে বাংলাদেশের কি বাংলার বিশাল আজ রাজ্য শারঙ্গ বিশাল নয়।
192,rec_19_audio_5,তার তাইকোন্ডো ছিল না খেলা তা।
193,rec_02_audio_21,বিকালে চ্যানেলের ক্যান্বিসের বিরাটকে কাসানার কিছু।
194,rec_14_audio_19,হাই স্কুল দিকে এয়ারম্যান সে ছাতারপুরের।
195,rec_10_audio_1,মকর পালবাজারে সম্পাদকের দেবাদি বামন আজ।
196,rec_12_audio_16,আমার কাছে তো কেননা সে তোমাদের সাথে দিকে তিনতলা আয়তন গ্রুপ হিসাবে দিক্ষার বাকি রামদিনকে আমি তোমাদের মাকে বেসামরিকরা।
197,rec_17_audio_14,ইন।
198,rec_14_audio_25,মা তাকে এক আকননা।
199,rec_15_audio_27,দেন মাদার।
200,rec_04_audio_18,মানবীয় উদোম গেলেন কিরাত।
201,rec_13_small_audio_0,তার পর কারা যেদিকে।
202,rec_16_audio_12,কবিতা স্বাভাবিক যে দল বা লালা থাকতে রুটে এক মিলি দই বল করে আর একদিনে এক মিলিয়ন সাকিরা মিল বিষয় কঠিন।
203,rec_14_audio_35,ভারত পবিবারের বিকেল।
204,rec_23_audio_29,যা না জেসমিন কাম্বারব্যাচের।
205,rec_15_audio_4,বর্তমানে অনলাইনে মদে সবচেয়ে ইনকাম বাতাসের ইউটিউবে ইনকামের আমার কনকানি আছে।
206,rec_15_big_audio_1_chunk_0,কান বামদিকে এ মূলকাজে ক্যামেরার কিলবিলিয়ে।
207,rec_22_audio_28,কুমারকে কবিতাকে।
208,rec_06_audio_42,গলসির দরজা এক ফসলকাটা একটা কমলি সেরা একটি ভুল সলটার।
209,rec_13_audio_20,তাম্রলিপির।
210,rec_15_audio_15,সোগামলাতদেখতে পারচামে আমাদের মুসার বাড়ি কালশিরা কাজ।
211,rec_14_audio_26,চারটি রানারের ভূমির বা জমাজমি পিংলা।
212,rec_01_big_audio_0_chunk_0,মালবিকাদিকে দানিকেনের নিকোলাস বৃষ্টি না সে।
213,rec_10_audio_38,মামামামামামামামামামামামামামামামামামামামামামা।
214,rec_01_audio_12,কি সমস্যা কুলবিন্দর তার কারণে গানসাধনে স্বাধীনতার পামনানির না সুন্দরকে একটা সারবান বার বি।
215,rec_15_small_audio_0,তার যা বিচার দলগুলি আর্যগণ গত তিন জামাতিয়াকে মাতিয়ে।
216,rec_25_audio_16,টি জেনারেশানের আসার হতো না যে কেউ গুলো।
217,rec_25_audio_7,খাসচাকরকে পাকা হয়ে আসলে বয়ে থাকে দাম দেবতাকে সমাস।
218,rec_13_audio_16,নিজে বা সেমবিলানে না বেচারাকে পৌর বুজাতে ভরতি করেছে।
219,rec_07_audio_34,মেকানিকের বিনিমিয়ে গ্যাস কাকে কাহিনি দাকানে।
220,rec_09_audio_17,কে কাকে লাকামৃতীত্রৃত তকবি কারণ বিবারকে কি ব্যান।
221,rec_12_big_audio_0_chunk_0,মন্বানাস্তরন্তি করে মার্তিন্সের কোকেরনাগ ইমামসহ নিন্দুকদের তোমার কালে।
222,rec_05_audio_46,আর কি সবচেয়ে পাব বেশি মন না পাকা উর্জিত পান মানে সনের চাষ সবচেয়ে বেশি প্রত্যেকটা মানুষই কম বা প্রাণ চাষ করে হান্তরকের বাংলা জিলিপির ছড়ায়।
223,rec_11_audio_28,বরগুনার নামাবার তামাবারামে।
224,rec_13_audio_19,তা পাকে কবর তরবারি।
225,rec_09_audio_7,একটা চাকাকে একটা সাহাকে সত্তাটাকে ছাত্রকে মোচাকে।
226,rec_20_audio_87,তা আমার সেবাদানকারি।
227,rec_13_audio_8,নালিকাতন্ত্র নেওয়া রেকার।
228,rec_03_audio_15,আইভি করে হাইব্রিড সকর্মক ছেটানার আমলকে উন্নতি মানে কোন কে ক্রিকেট বা কি করে উন্নতমানের করা থেকে পাশাপাশি অন্যকিছু তারা অন্য কিছু নযারহাট টাক পালাতে।
229,rec_01_audio_5,কি সুন্দর হানাদার মা মগুবাই বরাহার মোবিল জেলা।
230,rec_26_audio_5,পি ও পাকিরা গা অনেক উপকার করে মাসিমাকে একে গাছে উপকার করে বসে খালকে খাকি মহাসিন কাছে অনেক উপকার করে।
231,rec_06_audio_25,মুকতানা তো চালককে লেগিয়া সাকলিন।
232,rec_17_small_audio_1,তা কি কয়বছরে।
233,rec_11_audio_21,একটি নামকরা তিলকারার।
234,rec_15_audio_43,রাইডারকে কল রান্নার পরিবের্তে মতে সাগর দৃশ্য মিলাদে সাগর ও দেখা হাসিলের ছবি।
235,rec_02_audio_25,এই ভিডিও করে বালাকোটে মাসিমা যা কালাপানিতে কর।
236,rec_12_audio_3,দশজন সেলে পাঁচ জন্মের পাআমার কালার হিন্দুভাবাপন্ন তোমাদের ধর্মের স্কাউট বিষয়ে সব গকাউটিং বিষয়ে কজে আরমান ফাইম এসএমই।
237,rec_19_audio_16,মধ্য কারেকশনের।
238,rec_25_audio_14,নারীদের দারার সিলিয়া দিল্লি মর্যাদাবান না বোজাবার কুবা তাক মাত্রার।
239,rec_05_audio_17,যে থাকে পরে কে এই ছাড়া একটা ছাড়া সিনারকে কাছে কান্তেকে আরেক বার বিতর্কে দুতকুমার বিভিষন।
240,rec_16_audio_27,কেভিনের যেমন লরিতে দেবতাকে।
241,rec_20_audio_19,ক্যামেরা নির্মাণে তিন জায়গায় মা সাহিত্যচর্চায় চেক না বসর পোটরা বর আয়রিনের আছে গোলাকার কছু না তার কি দুটি কছে।
242,rec_22_audio_2,বাজার কালিকাপ্রসাদকে করা।
243,rec_10_audio_33,বনকগ্রামের তাপমাত্রকে তাপমাত্রা।
244,rec_14_audio_23,রুকুন গান্দেরবাল একজন পান এতে এখানে উত্তপ্ত বাড়িতে ছিল পর ছোট্ট মাটির করত।
245,rec_15_audio_22,না কি সারাবাংলাদেশে চরম হয়ে খেলা মন বলে থাকাথাকি।
246,rec_02_audio_26,অভিনয়ে কমাতে ফুলবনে সেসব এসব বিবিসিসির ফুল মেনে আসে তুলনার সামা।
247,rec_07_audio_9,ইংলিশ ইংলিশ ইংলিশ শিক্ষা কি একটা দু একটা একটা কি কপিকঞানবিজ্ঞান কি বাংলা লাকি।
248,rec_14_audio_4,শুরুতে নালার কাকরাজিত কাটে দেওয়া বার্তায় ফালুকে পাকে।
249,rec_20_audio_62,আইন টানাপোড়েনের বইয়ে আছে আজকের।
250,rec_13_audio_27,এ কার্বোনেটেড বদলালেন বা ব্যাপক কেলমাত্র ভারগারা।
251,rec_12_audio_0,বিশ্বস্থ বিসিককে আমাদের তোমাদের উপজেলার মধ্যে না যে শেষ করিবার শ্রেষ্ঠ ঘুপসভাপতি শ্রেষ্ঠতমা সাতটি কিপ্রোগ্রামকল সম্ভবত উপজেলা মিনিট লেগে তোমার অবস্থা।
252,rec_03_audio_5,বাকি বাকিরা বলন্তকে যেমন জানিয়ে পাশাপাশি মতে পতিপাদ্যকে বসবার হালি রে একটা সমস্যা।
253,rec_09_audio_23,চাষ করে না ।
254,rec_17_audio_27,অন্ত দেয়ার পর দক্ষিন তাও।
255,rec_06_audio_30,অনেক যুবা গদ্যে সামসার কলকল ফাসাছাল।
256,rec_06_audio_34,বালককে তালাসানি।
