,External_ID,contents
25,rec_01_audio_1,ছাত্র লিভার সভাপতি তানিমকে তার নেবে সমস্য ন নিকানো কাবু বানাবে।
26,rec_19_audio_70,বাইরে ফিকে প্র্যাক্টিকাল রিয়াদে পরীক্ষিতের সাফিক্স পিকার স্কুলে সারকার হিসেবে কলেজের বারোটা।
27,rec_04_audio_37,এটিকে আর কিছু হবে না কি সে রেকর্ডিং বেন আল্লাহ দক্ষরাজার না চার বেশি ভালবাসে সামলায়।
28,rec_04_audio_19,তা দিলাম নেদারল্যান্ড বাসিলানের ব্যবসার বাসির লেভেলের পরে ব্যক্কিকে কেপিজি চারজন করে মারা জামুয়া সাথে সিনাকে সাতদিনের।
29,rec_02_audio_1,ডিম দন্ডায়মান টিকে না ডিবি।
30,rec_17_audio_28,নদী সাহিত্যকে দীনিল ফালামু জানাতে এলে গরিয়সকালগিগ সকাল গে কিন্তু কুমারগুপ্তের করে বাদরে।
31,rec_19_audio_63,কিছু বন্ধুবান্ধবের বন্দনার কাফন বেশি জালান্দার।
32,rec_14_audio_103,তেতে রসনায় মানুষ ঢাকা না সামনে দেখি রিতা সামাদের ভাত ব্যুরোর দাগার উত্তর পন্টুনের।
33,rec_04_audio_28,পরিজনেরা গরীর মনোরমাকে রেসিং দে গিয়ে কি ছাত্রের উৎপত্তি নাম দেশের বাড়ি গেলে খুব আলোটা কনভেকশন হয় এটা ব্যক্কলামি ফোন মারামারি করে।
34,rec_12_audio_11,রানার সুন্দরি সামিকে সাজায় অনুসন্দরেকখন হাইচিৎহদিনআইম নাকি নাইমাকে ওরা সুন্দর করি আর দূরে প্রেমফেম হয় বান্দির নাই নতুন ঘর সুন্দর করি করা শাহজাদী।
35,rec_14_audio_92,আর এর মানে মাসে লাল্লা জেলার কলামিস্ট কারা আগে হয়েছে একক গান কান কারন হয়ে আর কাজ মাস মাদারের কিন্তু পারেননি বেকার বলে চাকরিতে নেন।
36,rec_14_audio_139,না কি বরিবারের বানাতে জীবা গরি বানা তুই হন ত্রমন মান সম্মত হবে কমপক্ষে এখন মানত থাবিত সমস্যা।
37,rec_10_audio_35,খালোয়া পরীক্ষা ভিনুরীকসংবাদের সাংবাদিক জাইবার আগে আর ফেসবুক জানজামেসিঞ্জার জানিযে র ওয়াটস ওপর জানিল ইয়ান বালা নয় না।
38,rec_10_audio_8,বন্দিদের তিনটে বাজারে অ্যাসটাভেট থাকে কিন্তু রাদ্দ ফরিক্কা।
39,rec_10_audio_12,আছে টিকেছে বেশি সরকারে অনেক বত্তব্য কি ভাসলিয়া তামান ভাগী তালবাড়িয়া প্রত্যেক জিগরি বার রাতে লোয়ার।
40,rec_16_audio_68,এর আগে পানিবন্দি তিনি পারের আগে ব্রিয়ারলি বেলা হিসেবে দলে বাইরে অনবরত।
41,rec_09_audio_16,বাকিয়া বা সিজনাল ফেন কি খেলা দেখে বেড়ে খেলার সদ্য পুষ্ঠিকর না কিছু এখান হতে নিলেন ফেন কিছু না পারি রেল মাল যে আর পন্যের ম্যাচে আর হাই।
42,rec_12_audio_1,চিত্র কি চিত্তে অনবদকিছুদেহী মোবাইল তুসার কি ইবিভিন্নরংতং লৈরিবা তায় আর দিন।
43,rec_19_audio_120,ইহা কিন্তু লারা তুলে ফেলে আর হাত তুলে ফেলে প্রসার বালিসে তারা কিন্তু তিস্তার জীবনে যারা।
44,rec_11_small_audio_0,সারা।
45,rec_14_audio_44,তা আল্লাহ বিল্লা আল্লাহপাকের পেশার একতানমনে রাজবাটি হারের কিছু ইতামার বাকি বলিতেছেন হাত হাত।
46,rec_15_audio_49,তারপর যাও কাছ এক পাশে থাকে মানে বিশাল বিশাল পাহাড় তারপর হাত ডান সাইটে থাকে সুন্দর সাগর জলরাশি মানে অসম্ভব সুন্দর জায়গা গান মনে টুরিস্ট লাইবেরিয়ার নিজের।
47,rec_17_audio_23,আবার বড় তাসমান সন্দেসারা হাই আবার বাইরে দিদি আর যে রিসোর্ট রিসোটের সামনে আরকানসান্ডর দাসোর মানুষের রিসালা সারা চেয়ে।
48,rec_15_audio_9,কলম ফাইট কর পাশাপাশি শাড়ির শিকার মান্নুকচরিখে রাতবাড়িনামর পরিত্যক্ত বাড়ি সেইসম্পর্কে আর কুগ্রহের যে বাড়ি কানের বিতর্কে তাই করে।
49,rec_20_audio_57,হতিহাসের হাসাহাসির হনদিন কোকোনাট হতে নদীনালা তার গমগমে।
50,rec_20_audio_12,ফজর ধারিতে সাইদ ফানিকঘরফাস এদিন না ফেলা দেলদার দিনে ফেলাইতে দুকীরাতের গায়েল দিয়ে বাজি।
51,rec_04_audio_4,কৃষি লারা চারিজনের পরিবার তার রাস্তা কলা নানুরের করতে করতে দিয়ে লা শান্তি আজার।
52,rec_08_audio_11,সকালে দশবারের রাগের গেরিলারা সিরিয়াতে মাদিনাবাসীর অবস্থা করে বিজ্ঞ দর্জিপাড়ায় হাবাদ্ধেলা পদে নেই।
53,rec_19_audio_36,সুযোগ সদ্বধ্বুতার রাসেলদের জেলেরা বিতারিত জনির বাকসালের।
54,rec_09_audio_8,সোয়াট পাঞ্জাবিরা কে একাতারিন হাসিয়া মারি নহর প্রাইসিং লয়ের বোধ ফেরা হয়ে বাংলাদেশে কোন কিছু স্টেবল।
55,rec_21_audio_7,পরবর্তিতে মন্দিরকে বদআমলির না আরজিনার হতে তারের নামের তবেসেদিন।
56,rec_15_audio_28,থাকে এটি বসবাস গুড়পানা বাইরের অন্য শহর গিলে কক্সবাজারে সবসময়ই মিচকি আবার পরিবেশ এরিয়ার মানুষ।
57,rec_09_audio_58,দিনে সে ভালবাসা খুব করে চোখ ভাঙা গমের তুমি খোজামা পাশে নিহন আমার জন্য জেল না কেউ আমি মানুষের সমুদ্রে গুনেছে।
58,rec_14_audio_117,পানিতে তিন তা দিনের আগের পড়া নফিসার জীবন্ত সাইটিংস হয়ে গিয়েই আর ক্লাস করার দেয়ার নাম দেখে আর ক্লাস অনিতকালের জন।
59,rec_20_audio_42,তার বাদ হতে বৈশ্বানর জন্য সবরের ঘরের আর টুলে পুর বাড়ির জীবিতের।
60,rec_20_audio_56,তারপরে মুহিন বিয়েকে বহন হাত দেন বিয়ের টিনা খুলে হানাটাকে ভলমার।
61,rec_21_audio_4,নিবারনের তার নিতান্ত কাকটিকে এদের নাম হোমলকাছেবনকোনা রেকসোনা তারা।
62,rec_11_audio_7,এর পর লাইন সক্কালসক্কাল বিরজানন্দের।
63,rec_19_audio_114,যদি লাইফ লিরিনার বোধ বামনাবাসীর আহমদের জেলে পার।
64,rec_08_audio_13,তারা কলেজ ও মধ্যে পরীক্ষার ফল জসপ্রিত বিশ্বমানের থাকে।
65,rec_04_audio_13,সুরা এর মাঝখানে সিটাইউনিভার্সিত পরীক্ষাটি নিবার্চিত পরীক্ষাতে ইউনিভার্সে মাইলে ফিরে অন কিছু নোয়েল কিন্তু সিনিভার্স সিরিয়া ইউনিভার্সিটি ইন্টারন্যাশনাল ডিটেশন সাবেক।
66,rec_04_audio_33,আর কে পিপিলিকা যে গরিবের লামার্কের যা কিনা আলানা।
67,rec_14_audio_129,মানারাত বক্তা বা সাতদিনের কিনে রপ্ত মানে সে রসস্য কি তোমার ভাসবাসা গাড়ি কারন।
68,rec_19_audio_117,কেউ পিডিপি হত্যা বাগবাদা র্শকরার ব্যান না যায় তা এমন নিতুমনি বয়ে তিনজন।
69,rec_17_audio_56,যদি একদম কর্মমানে কিছু বরাককে আছে চিনি সর্বরদা তার একজন আরার সামনে অধ্যাপক সিপার হয়ে তার সামনে অবৈধ সংক্ষণ করে।
70,rec_17_audio_59,আরেকবার তৈরি গান বেকবাগানের গান করা যে তারা গান চলে হেলিবানিয়ায়।
71,rec_09_audio_27,ফুল চিল তার কোন চিন্তা রান্দা না কোন কিছু নেই স্টার সেকানে ফেসবুকে প্ল্যানিং জাস্ট কুমরা ঘুমাসনাতরা যা ইচ্ছা করে এমন এখন।
72,rec_15_audio_46,মানে এরিয়ার শুটকি এরিয়ার শুটকির খুব ব্যাপক চাহিদা হরিয়ানার নাজিরারটেক টেকনাফ ডিপিও শুকিয়ে টুরিস্ট খুবই পছন্দ করে এই শুটকি গান।
73,rec_19_audio_66,গান রেকর্ড গানের ব্যনারে স্টোরে বক্ষে যাতে স্তরে দেওয়া হইতে কালকাকিছু গণির বন্দরে বাকা পড়ে ফেরারির।
74,rec_17_audio_12,আর আবার বিনা বন্ধু বালালার আবার আবার বাইরে কে আবার বদরদি পারত নিয়ে পারা যায় না নিপা দিয়ে না কনবা পাশাপাশি পাশাপাশি বাসিদের কী ঘটনা।
75,rec_01_audio_4,করণকে একজন তাকে তাকানোর ছিটকে সবার মধ্যে না পরিস্থিতির তেরমালপরিস্থিতি টুরিস্ট দিকে মাঝখানে থেকে সামলে এই সাবিদা।
76,rec_07_audio_14,মেলটিতে মোবাইলের বিনাপানি মিটারকে।
77,rec_11_audio_38,সারাদিন বেকারের মাতারাকে বেশি না তুমি ডিনারে।
78,rec_02_audio_5,বেশি ফ্যাক্সের আক্রমনটা আর বাটনের।
79,rec_10_audio_36,এখন রত্বের উপ গ্রুপ আছে তরবারির আছে এতে বেগুন গর্ভের মধ্যে জঙলিদের এটিই মানে কিন্তু ফেজ উপবনে কিছু মনে করা একে সক্রিয় সরকরি ছোটটাকে সক্রিয় জড়ে করি।
80,rec_15_audio_10,সব সময় আর মাগরিবের পরে ইয়ান আশেপাশে গোরার কিছু দেখাতে কিছু দিকে লেবুজলের জিনিসপত্র।
81,rec_19_audio_3,যেতদিন হাজিরার স্কুল করে কলেজের জন করে।
82,rec_16_audio_66,তিন বাবা জিতের করার পুলিশে র আসল কানথা কংক্রিটের ঘড়ির নেয়া পাহরে গিয়ে নদীর কমপ্লিট দলিলটির বিডি ঘরে আসামী ঘর দাতিত হয়ে।
83,rec_11_audio_39,কেন্দ্রে নাটকের টি ঠাকরুনের নারকেল জামা এবং গোটা বি প্রাকৃতিক সক্ষম যেদিনটিকে সোজা রাস্তা খেলাটির চেষ্টা করি।
84,rec_14_audio_97,পাস্তা কিন্ডার বানাবার ঘিরে করে মদ্ধে ম্যান মরিতে পছন্দ করে।
85,rec_19_audio_77,ক্লার্কের বন্যার করতেকরতে সারদার তুজার নকল দখলে।
86,rec_13_audio_17,আবু তারা মদ মৌসুমের তাসমিন হল দিন আর বিনম্রতায় বিভিন্ন চাতারার যায় এ বছরের সিনেট।
87,rec_16_audio_46,জন মনের আর লে বাসবাসকারী ঘটনা কিরারের।
88,rec_19_audio_21,মারাকাটারি ক্লাসের কারজাইকে আশাপাশের স্কুলের।
89,rec_15_audio_0,মাকামাম বিন্ধ্যের নিজবাড়ির বাড়ি কিনলে কক্সবাজার বাড়ি দুলারা।
90,rec_01_audio_7,এরপর কিপার প্লেয়াদের বারে দানা ছাদে আইনি নাকি আইস কোরিয়ান আইসকলে স্টিনমিস্টার সেবেকরিয়ানা তার পর্যায়ের ইচ্ছা পাকানিকে চবোসস্যা আছে।
91,rec_04_audio_26,বিভিন্ন পারভিন ভার্সিটির ম্যানসেরা ইউনিভার্সিটি বর্ণান্ধতার।
92,rec_11_audio_37,বিল্যান্সার।
93,rec_04_audio_25,তারপর যা হওয়ার বিন্দুমাত্র জায়গা আছে কানিতকরের সুবাদারি থেকে।
94,rec_14_audio_136,এবার তোরা বেকায় আসিয়া আর ব্যাক ইঞ্জিনের কেউ লেবেলের দল না কি তার গিয়ে তারা বিবাদী কিরে আর লাভাবেন।
95,rec_08_audio_1,নানকাররা তিততু বাইর রেক্টর গরীবের।
96,rec_04_audio_16,কোন রকম মজা করে দিত থাকা না থাকা ইফার করতে কাকা ফিলিংয়ের বর্তী কাপ্তান করে বাকি জমা দিল অ্যাম্বাসি ডেটাসেন্টারে সিসিটিভি ও কে আসি।
97,rec_14_audio_84,মেন সমানে তোমার তার বন্ধু আর কয়েকজন বাদে ব্যাক ওয়েতে তোমার এতে এলাকার মানে ছোটকাকা বরেন এক একজন একে রেশিতে পরে আনা এক উভয।
98,rec_13_audio_21,গত হাইডি হাতাহাতিও খুব মাব্বি তুলি খুব মর্মের বাগান আছে।
99,rec_07_audio_11,পরবর্তী বেশি কেয়ারিকরা নন্দিগামের এ বার নারার ফুল সিলেবাসের বা কিমানটা যা চরমানিকা।
100,rec_12_audio_12,সাজায় মেহমান তো বাদলা আরাম বাদলা সুন্দর লাগে বসা মিকা পরিবেশ আরেক আই কবিতা লিহি কবিতা লিখি দেয়ার একবার কবিতা আর স্কুল তুলে দিলাম সাংস্কৃতিক প্রতিযোগিতা।
101,rec_16_audio_43,তবে রমাকান্ত আর রিতার অনাচারের মাকারির।
102,rec_16_audio_11,এছাড়া মানে অস্তিত্ব নেইমারের নিরাকারবাদে পেলেই কিন্তু লাশকাটা ফালাক ফানা লাপান।
103,rec_16_audio_31,জিয়া কত দেখানোর ঘর জাফরিন করে অ্যাজমার বারবার তা তারা যে ফিরে।
104,rec_16_audio_35,রমজানে দরুদকে দিক না আমি ভারতের জেলে দ্ররিদ্র বর্ধন্তু তার তার অ্যারোজে ধরা হয়।
105,rec_05_audio_8,দুই স্কুল রানিশিস্কুলের মানে এই প্রিন্সিপাল প্রজাতি রেখে পরবর্তী কাবিসাহ তো দূরে সাল।
106,rec_16_audio_65,লামারবাজার আলসারের সম্মানিত করে কলিন্সের।
107,rec_19_audio_29,ফিতাটা পিচে বছর যেন মামার আর সার্কলে সার্কেল পরিক্লপনা করে।
108,rec_21_audio_0,পিপ্পলী না নিহত পিতার রোস্টার কোলাহলে এজিয়ান মারাকানাতেই আলতালিবের মাকে ইঞ্জনিয়র।
109,rec_14_audio_108,ইংল্যান্ড নিতে আবার আরো অলাতলী আছে আর বিতারিত পারে তাকে আররের মহামারিকে নিতে এখান হতে পারা নবনিতা।
110,rec_12_audio_5,হন ধরনের কবিতা কবিতায় বিভিন্ন ধরনের এই দেশ লয়ের মাতৃভাষা তার পরে বিভিন্ন প্রকৃতির সৌন্দর্য এরজাহরিবেশসাই সারের সুন্দর লাগে মাতা তাই পরিবেশ সাইসাই ছেলেসুন্দরি।
111,rec_14_audio_75,মাঝখানে দু সুদি বাদীকে এক দুই নম্বর গোদাগারি আগের মত গিয়ানা যদি কোন ফ্রেজার বাজরিগার বন্ধ হয়ে অন্যবেদে সত্তর সমস্যা অন্য কিন্তু তাদের ব্যক্তি।
112,rec_11_audio_6,বীরবেশে ফিরে ঘিরে তিনি পিন্দিবার জন করে বের তাকালকরের করে হত্যা।
113,rec_14_audio_0,বেওয়া করছে কে অবস্থানের বলা আছে জনবসথাতবম আছে তার দিন টল ক্যান্সার হন না বালানগর কি দে।
114,rec_02_audio_7,সেরি আর কত বিত্তশালী হয়ে ফলে মনোরম হয় না কি হালিমারা কান্দি পেরেশানি যে বেশি বার রেকের লভবানা অবস্থা গানের পর।
115,rec_16_audio_8,রেকর্ডটিতে তোমার কি মারাকের দুজন বিচ্ছিত সনিয়া নদী বলে ক্ষতিপূরণের নদীকে এবং যে অশিক্ষার তোমার ঘটনা কিনারা বাবা।
116,rec_20_audio_29,চন্দনের যোগানের বাসারকে মেজারসের জানাবার গলিয়ারা ট্যাটাসে।
117,rec_16_audio_69,তারপর তারা বিকালে তারা গরিমার সাতটি কিন্তু তিনি গবলিনকে নানার আঙ্গিকে।
118,rec_20_audio_44,শুরু হল বিনয়রা চাবিটি সাজিমারা জারিতে জেতার।
119,rec_14_audio_30,একেকবার একেক দিনে হয় একইভাবে কাছে একে কথা হয় না বিধি করার লবকে পক্ষে বেশি মুখ বেশ অন্তরে বেবাকে বা বিলগুলি একদিন মনে ক্যান্টিন আইন আর মনে ক্লাস নিতে তারা।
120,rec_10_audio_17,কত মার্গট মানুষরা জাগাদিননেফার কালিন্দি কটা মানুষ উনদামানুষততমন যে কিনে তবিয়াল রূপার।
121,rec_18_big_audio_7_chunk_3,তারা বেনকিরানের অ্যান্ড বর্মী বইনের রাগা।
122,rec_18_big_audio_6_chunk_0,মুরসালিন প্রেজেনটেশানের বিতরণ করে কলিতার সেসালসসহ আনসার।
123,rec_14_audio_113,আর কেউ তুলে ব্যক্ত ডলবি বিজানতা ধন্য দিয়ে গিয়ে করে কিন্তু এই দুমাস কিন্তু আবার তাদের।
124,rec_19_audio_31,তারা কি ফাস্ট কামাররা কেটলি ফুটবল খেলা দুইটা দশ পর্দা পর্যন্ত এটি নাকি ব্রেক দুইটা পা দুইটা দশ পরে তারা টিফিন ব্যাকহিলে আর দুইটা বেশ পর্যন্ত ফুটবল খেলে মারা।
125,rec_17_audio_40,কীকরে নগরের এখন আর জিকির রোমিনা সাজিদের কেউ নিবরাসের হবে মর্গের সন্তমান কেউ নিল অনুযায়ী মগরেবের গলদা কল গবাদি শিষ্যকে তা পাথরপাড়ার টানেনা খানদানে বাড়ি তারজন্য বাইন।
126,rec_19_audio_26,এমন পদকের কিছু ফ্রেন্ডলি তারা বা কে দেহমন্দিরে বানাবেন।
127,rec_04_audio_29,মমতা পক্ষরা বস্তুটি জামাইকায় ফলাহারিণী গরি গলি না আবার অঙ্গুরি সলতের দিন্দু নিয়ে কিছু বলব না।
128,rec_14_audio_94,সকালের হাতে ঘরে বেলিসের কি রাতে আল্লাহ তার কিনলে পরে কলের জীবন ধ্বংস এনাদের মাফ মরকেল।
129,rec_16_audio_10,দুই দিন দিন রেস্টিকশন সনজিত দুইদিন পরে গাড়িদের উত্তরার পরে এ ছাড়া ফানি ফুট দাখিল করে বাকি জিম মানুষ হাসি।
130,rec_20_audio_45,এটি দীক্ষিত দিয়ে নেকলেসটা রিতিতে বুলাবে যে পুরপিতা পরে আর।
131,rec_20_audio_52,মক্কা বিরাজের মত ছবি বিলিচের দ্বারা তুলতে।
132,rec_14_audio_3,জালালাবাদে কিন্তু ফোবানায় টিচারকে তার কি বালা ফরাক্কার ইরমানা বেশি বার করে ব্যক্তিবান আয় বেশি পানি বেশি বাহারি মকিতুর সুনিতাই।
133,rec_16_audio_4,পিটারসেনরা লেগ্যা সম্পূর্ণ গাড়ি অ্যানাবলিক সিল যুগনিভুক্ত রাহাত অর্থাৎ ভার বেজিদের মনে করা।
134,rec_16_audio_1,অনার কান জাকার্তায় পারিবারিক একটি কাতার জারিকারি হন কবিটির সময় আছে সে মানুষের সময়ে তিনটা পুলিশ মেলে।
135,rec_14_audio_50,পাকিয়ে হতাহতের মাদার ত্য মানব বিশনগরে তিনি ব্যাংকে চিতন্যে একবার একজন শুরু শুরু যখন একবার প্রেজেন্টেশনটি দিয়ারবঝিগইতে দি বিশ্বাস করি পুরান করেনি আর গুয়ামারা সারা।
136,rec_11_audio_1,রক্তক্ষতে ভিন্নধারার রাতে নিজ নিজ নরদেবতার ইজারাকে হাতবিস্তারিত।
137,rec_09_audio_5,বাতামতলা বুটি লাগে আর লতা মরিলেন পাঞ্জাবিতে প্রথমত পাঞ্জাবিদের সফর।
138,rec_08_audio_23,সকাল ছটা বাজে বা বিকানের সার সার দুটিকে ফয়সালাকে বের বিকানের পাথরে কলেজ টুটিতে তাতে ডুকে একভাবে।
139,rec_14_audio_60,তা আয়তনে ফল অন্য বেলা ফলনে নিরাত্তার ফল একমাত্র কিছু পুসকাসকে আয়তাকার তেমার ব্যাপার ভর্তি মাটির।
140,rec_14_audio_119,ধারনার এখানে হাতের প্রেজেন্টেশন একটা কারিকুলাম ভার্সিটি ভেনিস তার কম্পিউটেশন জাগান।
141,rec_11_audio_17,ভাইরাসের আরও জামেলা বন্ধনে কি হাসানাত করে।
142,rec_11_audio_34,কিন্ত তার বর্বররাই দরবারে বিলে পরিবার।
143,rec_10_audio_11,হালে ফসালের ব্যবসায়ী হলে হান্সের মিমাংসা দিদারও ফলের পাতা ফলে হবোনা আর তো বোধ কিছু আসে।
144,rec_17_audio_42,সানজামুল ত্যাগ করা এই জবিতে বোধ গালাগালি বিজেমুলকে গরীর পর আবার সে আইন দেরি ব্যাখ্যাগুলো সুন্দর কত বাইরে দেরিতে ফিরেন।
145,rec_20_big_audio_1_chunk_1,কিনে বইতে কী তে বা আয়ের কুলে কে ফরমাল দূরত্বে দূরত্বে তা ফর লাস্টের দিকে।
146,rec_17_audio_3,তারপর তারা হঠাৎ গুলি আর এখন রেগে নাস্তা বিচার নিস না নিয়েই তার কল তার অধরা সমুদ্র হারদার আবার কল দি হানায় লামাতাসি গড়িয়ে আবার তার লেনদেন গোসল করি বেলায়।
147,rec_01_audio_10,এই কল্কে আর বিজিবর পরের স্বপ্ন গানে আর মাতরম ছাত্র এবং রাজ্য গাড়ি ও আর বাবা খচিত এর পরে সিন্দুর্না কালসমান আরেকজন মায়েরা লয়ে হাওয়াকে পরার দায়ে নিজে আয়তন বারে।
148,rec_10_audio_21,মানে সং জিনিসের এই একমাত্র মোবাইলে মানে পত্রে কিছু তিক্ত মিতরা এক লেখবার মূর্তি এখনি নেই।
149,rec_09_audio_0,আসলাম লিখুননা মামু সাহউদ্দিনের হলদে বাস বছর আসিয়ানের একাকার কোন বন্ধুবান্ধব কোন ফ্যামিলির রাজা লাকসাম হরিবল কোন মক্কান কুল টুনার।
150,rec_19_audio_99,এটি বালাকোট রাজার পিরিচাকার ক্ষুন্য বদন ছিল সর্বপ্রথম তার রসুলের।
151,rec_19_audio_91,আলাপনবাবু কর এআর ছবি তুলে আনার ছবি যুদ্ধে চার করা সাহিত্যে সাংবাদিক তা কিনে সাংবাদিকতা কিনারা আলোপ্রতিক্রিয়াল দ্য তারা এখন কি প্রতিক্রিয়া দিয়ে।
152,rec_19_audio_80,তারা মোটামোটি নারীজাতি শেষ গড়নপিকারিকে শেষ করি না পরীক্ষা শেষ করার পর কোচিং সঙ্গে পার্টি কিংবা সিটি কোচিং টিন করে মৃত্যের জাল দিলদার আগের দিন আর বন্ধু ফন্দিফিকির বন্ধ কিভাবে হতে বের।
153,rec_09_audio_64,বাস হলে সত্যিই বেশি বাকি তবে ছাতকে মানুষের বুধবার অনেক তালা মেহমানদারি হররা একজন ইরা বুঝিনা যারা দ্বারা রেকর্ডিং।
154,rec_16_audio_52,মাধমিক মকুয়লাঙ্গা মাটি না হরের মিশনটি আবার মানে হাবেরলার আটকে বেসনে একবার সুদাইরি ভারত শান্তি নেমারের।
155,rec_20_audio_41,এ বাগজানা ভাষা সিদি দাদুর বায়ার্নের দারকে।
156,rec_19_audio_76,কাতালানদের রিনারিনে রাজীব রাহিমি জারিজুরি মারামারি বেশি মারামারি।
157,rec_18_big_audio_0_chunk_0,তার বিনানুমতিতে তুসকানের কিছু করতে পারবে না।
158,rec_14_audio_89,এতে এই বস্তার ইন পূজায় আইনের নাহয় পরিবর্তন আনা কঠিন তাকে।
159,rec_16_audio_2,মহারণে ভাসান মনোহর ভারত দেরিতে আয়ারির টিনেজ এবং এর পরবর্তী তিনটা ফাউন্ডেশ গাড়ি এসিআই চিন্তা ফান্ডে শিবের তাকিদ।
160,rec_16_audio_20,নিতিনকে পরকিয়ার ঘটনাবহুলতার একজন একখানা লম্বা করে।
161,rec_05_audio_11,তার দরকার ভর্তি কেন সুরেলা গফিনকে বমি দেয়ার আগে সারের।
162,rec_18_audio_0,তার নামালেন বালাগ্রাম বাদলিবাড়ি বাত্রা।
163,rec_18_big_audio_2_chunk_2,সামাজিক কারণে কারণ গেদের বাইরে দিনেশ করে অনসাম্বল হানির নারগানা।
164,rec_17_audio_41,পরবর্তী জাতিদের টগবগ আফ্রিকান কে নিক সাথিদের নিসর্গে তহুরা রাখতে সে মোগলকে বাইরাল বার করে দরদিরবাড়িদের কল দিকলকোতারিশিত গড়ে হ্যাবার মনোবল ম্যাচ চাই।
165,rec_19_audio_103,মোটামুটিভাবে বাড়ায় বোন বদলানোর পর আর টিকে আন্তরিকতার গেরাহ্য বিতরিত ফুল নারীতে আর যেতে সোনারিতে।
166,rec_17_audio_24,জানে মানে সারসির কি কি চান আবার আগে আবার পাওয়ার বাজার এতে বা ছালাম বাধাইবার আবার লাথি বাড়াটা বায়ের সমুদ্র জালাতে।
