,External_ID,contents
419,rec_02_audio_18,তাকে থাকে সারা দারিয়া করে বুজার দুরিতানি মনে করা রানের বুরোর ছাড়ের কাছে মাতা।
991,rec_02_audio_19,কি অঙ্ক মুখ প্রথম নাম সিঞ্চন ভাবিতে সাট্টা অনেক স্যার বনে ভাল পরে খবর পরে আবার ভাব নিজে কিছু নাই সনিকে দেওয়ার বাবুলকে সারা সাকিবের কথাগুলি আগে কাজে করে যাওয়ার পরে বুধবার রাতে ।
592,rec_02_audio_2,এখানে তার বাসর রাতে বেলায় যে জিতেগালফেন্ডের সাথে কথাও এখন কত্তেনসরেতুত জারের যাতে সেতু হচ্ছে মেয়েদের সাথে চেনগুলি সাথে কী কথা কলিরেটসেধিন মিসেস না যেটি মেঘলা নামে সঙ্গীতের নামে এটা ওঠা।
588,rec_02_audio_20,মনে কছে কোন লাতিন কেমন ক্লাস করে সরে গেছে নথিটি মনে করতে হাতে বানিয়ে বুড়েকে মাস্টারি শ্রেণী বিলকে পরে নানাকে।
175,rec_02_audio_21,দুটি পর্ব এখন হামারে প্রাই খালেক ছাড়া শাকিল ছাড়েছে হওয়া পরিমিত পরাক্রম টাকা কিন্তু ক্রিমটিকে ছাড়া দায়রা একটা পর বেলকিন টেনে সালে রিম টেনে বুরারি।
35,rec_02_audio_22,দুই হাজার সাদু হাজার জনপ্রতি দুই হাজার বা পরিবার ছেলেদের কাছে কে তালিম না পরি মিলে সারেগেই সার আবার ফিরে দেশের পাগল ইংল্যান্ডের সাথে না করেই পরাকেই হল অঙ্কুরের দিকে দেখি জেকুর হল কারমাইকেল কলেজের লালবাগের পরা ঐতিহ্য।
553,rec_02_audio_23,কোন ছার ভাল থাকলে করি মাঠে হারিরি সাথে কলেজ কোন উন্নতি না প্রাইভেট পড়া সারেন দুই হাজার টাকা করে তা এ মাঝে হলে পিকনিকের কথা উঠেছিল এশিয়ার পিকনিক মনে করে কলেজ থেকে তা না স্কুল থেকে যায় না ছোটবেলার দেশ নেই কোন দেন।
291,rec_02_audio_24,এক প্রাইমারি টাকা থেকে সুমিতাকে পাবিনে বা পরিবারের একটা ফিল নিয়ে সে হাত ধরে ফের বাঁচার রোমান্টিক একটা মনে আছে আমার কলেজের থেকে তবরেজ থাকে নিয়ে গেলে তা না করে মনে আগ্রহ পরে ।
212,rec_02_audio_25,কিন্তু আমার ঘরে আগ্রহ ছিল না পারকারদের সে তাকে সারারাত ডাকা উঠে দেকে রাষ্ট্রটাকে শাসক একজন মতাসীন কিন্তু মনে করে অন্য ছাত্ররা দ্বিপাকি টিম।
224,rec_02_audio_26,অনেকদিন বেকারকে যায়না কযেকদিনেও সে শরীরযন্তশেষত একাউন্টিং ডিপার্টম্যান হওয়ার মত একারণে হিসাব বিজ্ঞান হওয়া এখন টিম্বারটা করে পানির কঠিন বস্তু শ্বি অভিনেতার।
92,rec_02_audio_27,দন্ত দেখে হিসাববিজ্ঞানের ইংলিশ নামটাকে মুখে সার এটা কোন ব্যাপার এটা হল অ্যাকাউন্টিং মানে হল হিসাববিজ্ঞান হিসাব বিজ্ঞান মানে হলে একাউন্টিং বানান থাকন্ত দেখি কেমন কোন সারিন হল ডাবল জিরোনা কি বেন।
523,rec_02_audio_28,কি তা হলে কাউন্টিতে সারকথা করল কালেদিনে মধ্যে বিল পাস করার কথা কুড়েখালি মানসে দিকেরগুলো ভাষা রাজনীতিকে লপিতাকে ক্যামনে ক্লাসটিতে সিকিমের খাতা নিজেই নেসলে দিয়ে পাশ করে।
114,rec_02_audio_29,রাকিক কামামল ইন্টারনেট পাশ সে জানে তরে অবস্থাতে অ্যাকাউন্টিং বানান করে হওয়া বন্ধুর কি ইন্টার পিপারের ভালোবাসি প্রস্তুতি ভালো ছিল হলে পাস না বা দেওয়ার পরে আর কি কম।
910,rec_02_audio_3,মেঘলা নামে একটা এক্সিডেন্ট হয়ে গেছে বলে কিরকম দক্ষের কথা মেঘলা যে শুনবে সাল কি কিসামত বিরাট একটা কাহিনী বেশ ফেসবুকে ফেক হেজবুত একটা ফসিলকে ফস্ট কোনা দেয়ার পর।
757,rec_02_audio_30,পাশ দিয়ে দেশে সরকার রান আফ্রিকার নাসিমা সায়েন্স কেন নিচিন্তে বাইনারী হল মরাটিলা তার পরে মনে কতে কলেজে তাসাপাটি কি করি মনে করে সায়েন্স কিনা।
679,rec_02_audio_31,গণকারাবরণ করে খেলা সিমপেক্স কারণে মেসির স্কুলের সাথে মানে কলেজের সাথে কেদারের ম্যাচ ছিল ক্যান্টিন যেমন দুটির কাছে কলেজের ক্যান্টিন রকম লাতিন ফিরি ফিরি আর থাকালি মনে।
413,rec_02_audio_32,একটাকা নিচ্ছিল হল কারেন বিলের আর বাকি টাকা সব টাকায় মনে কর দেওয়া হচ্ছে যে সারের বহন করছিল সারবাজ স্কুল আর কিশোর কি লুতু তার ঘরে অনেক তনুকা টি টিকা এদিক সাররেকলেজেরক লাশ করা।
875,rec_02_audio_33,মনে করতে সকল নিয়ে সে নিয়ে আসিয়া লুটকরে আমার খুজিরঠকঠকামৃ দর যা খিদে না ক্লাসের মধ্যে ফাটা ছাত্র তার মাধ্যমে সরকার নিয়ামরুম ঢুকি কিন্তু জায়াগা ছলনে খেলাধুলা।
353,rec_02_audio_34,ওই যে শুরু করিতে লুরুর ম্যাচ সারি দেনা বাইরে একজন সকাল দাবিকে রাইরাওশুরুকড়ি টি শেষ করি দেইকা তার জীবন কত কে লাইফে তখন পরীক্ষা কি আছে তা কলেজকে।
521,rec_02_audio_35,অনেকে একবার বিসিককে করে কলেজ থেকে ঠিক মোরবন্দর কি পারে মনকে তাকানার করেনি পরাশরের নদীর পার করেছে সারে একটা পুকুর ছিল।
456,rec_02_audio_36,ঠিক মূল বদলে ডিগ্রিতে ডিকুকারি জনির কাদির থেকে মনে কাজে মা তৈরি করে বিক্রি করে ছাড়ের পুরে একটা পাড়া সামনে কার যে পাড়া সাকারে কি জানালা মে নামে জানানা পানকরা পাটা।
971,rec_02_audio_37,পারসনের হওয়া পুরিয়া মনকে স্থানের ভয়ে সব পাড়ার বেরিয়েছিল টিকে পরে সার্পনার কাছে বিচার ডাকাইতেরা রানিকে পাক।
905,rec_02_audio_38,কবে সারিবে সখানে করে চুরি করা ব্যাপার নয় ইবামার কলেজের প্রিন্সিপাল কিন্তু ভাল আছে বলে কৃষকরা কিন্তু বাকশালিরা প্রিন্সিপাল পরিনি।
658,rec_02_audio_39,অনেকদেশে কথা কপার কি কোন গুরুত্ব তিননা কলেতে পারে আসেন কোন কজায়নেইআসাকছ বন্ধু ভাল থাকে চাটি মর্টনের দেওয়ালে করে বাড়ি দেখান।
730,rec_02_audio_4,সেনেগালি ইয়াবার ফিট পোস্ট এমন কমেন্ট করে করিয়ে গাওলা দলিত কারখানার গাও জলদি মতো কেজিতেনেসেংরা কারলি জলে।
71,rec_02_audio_5,তার মানে জাল ফেলেন নকিয়ার নিয়ে তার পরে কি তার পরে মূল করতেই আগুনে আগুন কৈল যে কোন চেংড়ি হল ইয়াকসাম করমেলা নামে শ্রেণিটাকে বান্ধবী হয়।
612,rec_02_audio_6,তারপর বন্ধু বিনা হল গালফ্রেন্ড হয় না হলে চেংড়ি হওয়া কোন সিসি কি কোসেন থাকতে পারে কমের করতে পারে তারগুলি ন করে।
110,rec_02_audio_7,তার থেকে স্কিনের সমনামী নামটা সিঙিরসাথে সেই সেরসার বিটিশ পুলিশ মেলাকে মা কিছু কলিকাতা বাইরে কলা কলা সত্য কতা রাপারিবারিক টেস্ট নিয়ে মা নিয়ে মেলা কিছু শূন্য ভাবে দেশ নিফটি।
530,rec_02_audio_8,কিছু পরানকে সময়ের সাথে যখন করেছিল মিকসের দেয়ার কথা দিনে দিতে করতে করেতে কিককারে নিজেকে শটাকা নয়টার চাতালে মানুষ দেবেই।
722,rec_02_audio_9,মুবাশ্বেরা তাসাপাটি সাথে কথা কাতালোনিয়া সম্পর্কে গেল সেখাকার শেণিতে উল্লেখ কয়েকটি কবিতিকা দ্বিতীয় পান করার কোন সময় আছেন।
435,rec_03_audio_0,তুভালুকে মনিবকে অবস্থা কি ভালবাসেনি দাম বাজার করি শেন তিনি খাবারদাবার পূর্বে চলাকালে ভাই অবস্থা স্টুডেন্ট আরও ইয়াত খুব খারাপ ব্যবস্থা মাজলান।
636,rec_03_audio_1,কলেজে যাই কারো বলে টাকা নাই কি অবস্থা দিন কাল জানাইতেছি বরকে কেবল দিন ভাই কয়েকদিন ঢাকা মুন্সিগঞ্জে কলেজেকে ভাসাভাবে আটে যাওয়ার রানা।
824,rec_03_audio_10,যা দিনকাল দিনাপুরের বা কলেজ কলেজ থেকে আসিতেছে ইস সারারাত।
69,rec_03_audio_11,তাই জানার আমার বিয়ের করি মানুষের কি এর কাবাতশি সুস্থ না বা আছে মোটামুটি ভাল সুস্থ তর্কের চেরা।
154,rec_03_audio_12,মানুষের অবস্থা হাত মানুষ থেকে সাইট বছর না গড়াটাই দেখতে দেখতে মানুষ শেষকালে একটা দুবার মারাকে অল্প করে বছর এই টেনশনে জিনিসপাতি দাম বাড়ি কিছু এমনি টাকি ভাল মানুষটি এটাকে গেল মারা।
614,rec_03_audio_13,কিছু একটা অবস্থা মহকাল শূন্য কালীবাজার লাকি বলে ঢাকা থেকে ঘুরবার গেছি আসার সময় টেস্ট করে।
445,rec_03_audio_14,কেউ বলে কভার পায় না এই কাছাকাছি বাড়ির কাছাকাছি আসিয়া দেখিল যে ব্যবস্থা পরে তো নিয়ে গেল করেন যা সেনা একদিন মনে আছে এখন মরি কাল কালকেতু মাটি।
206,rec_03_audio_15,মাটি নাভানা কলেজের আশিয়ান মাটি দিয়ে শতম এখন কে আশিকুল করি খাও দেয়া কোনস্থান।
845,rec_03_audio_16,দুঃখকষ্ট মধ্যেই চলছে জীবনে কি কি করুয়ার মানসেরা বেশি দিন এই সময়টা সংক্ষিপ্ত জীবনের মানুষ আসে সংক্ষিপ্ত জীবনের চরিযা কোন রাবনা।
75,rec_03_audio_17,সে উপরে আল্লার কাজ করা লাগে সবসময় তার নিরাসনের দিয়ে গেছে নিবিদা দিকনির্দেশনা তাকাবে তার বিকল্প কিছু নেই টায়ার উপায় নেই যে অবস্থা চলবে লাখে আমার।
767,rec_03_audio_18,পরিবারের অবস্থা নিজে সলাজে সমস্যা এই সমস্যা আমার দেখে গান বা পাস করার ডিজেনারস করেন না বা আগেদিন এখন যে বাড়তি দাম কদিন জেলা ক্যামনে করি এখন।
319,rec_03_audio_19,ব্যবসায় করবার সাহস না মুরগির খামার সেই মুরগির তহন তুলে লেসিনের জমি জমা আসতে দশ বার ধনের মতো কিন্তু আবাদ কোরিয়াতে ভাই পোষায় না সব কিছুতে বাড়তি দান।
258,rec_03_audio_2,এখন এই রংপুরে কলেজে তাবারি পুলিশ বালিপাচার প্রতি কি বদ্ধভাবে ভাল করছেটা কি কিছু করার নাই যে দেশের অবস্থা ইনকাম নাই।
682,rec_03_audio_20,বাকি পোসানটা কি করা যাইবে খাবার জলে তা আবাদ করায় লাগবেনা থাকা যে হাবিব হারে আমার গলার বিপাশাকে খেলা সুইটে কিংবা যাই সেরা দেদার বেশি।
478,rec_03_audio_21,কি কি কাম তোলা বেত হামরা জন্য মুরগির খামার মাছের খামারে মুরগির বিষ্ঠা দিয়ে চাষ করা হয় বাহিরে যে খাদ্যগুলোকে নাকি মুরগির জায়ানের করা মাঝে মাঝে দেওয়া হয় বেশি নানা নষ্ট গেলে রামুর যা।
637,rec_03_audio_22,মাঝে মাঝে দেয়া ফিলিন্তুফির দিয়ে তার পোষা নাভারনে করি ফিটের বস্তা সেনটেন্সে চাই হাজার থেকে নেতাটির।
398,rec_03_audio_23,গত দুই দুদু কম ভাই ভূষির যে দান সাহিত্যাকাশে ভূষির যেই ভূষি আগে আছে লড়াটা তিরিশটাকা এখন সাহিত্যকে কেজি।
759,rec_03_audio_24,কে চলছে তাকে এভাবে কি এ কষ্টের মধ্যে দিন কাল দেওয়া রাখতে হামাকুরীকে কলেজ থেকে ঢাকা হল নবীন বরণ নাকি করেন বুকিরা নতুন ছাত্রছাত্রী লাকি।
270,rec_03_audio_25,এই মার গুলাকে সংবর্ধনা দেবে কি ফুলিয়া বরণ করেন বড় ভাই স্কুলে সাইরাকুসান কি না কালকে সকাল বেলায় যা অনেক ডোগরা গুরুত্ব।
651,rec_03_audio_26,দুই কেজির মতো হয় কিন্তু ভূষণা একান্ত বেশি না সান্যাল নাকি না কিছু।
404,rec_03_audio_27,তা হবে বালাটা ছাড়া তো আর মারার উপায়েতে জাবুলানি কালকেই জনাই কে সকালে এর আত্মার মধ্যেই যাওয়া লাগবে।
447,rec_03_audio_28,ডোকালাম যে পরিস্থিতি ব্যাটারি বলে যে ভারত কালী বাড়ি আর বাড়ে ভার দিয়ে আমরা থেকে ফির্কারা সে জেলা পারে বিটাককে অটোয়া করিয়া কিছু বেশি অনেক।
627,rec_03_audio_29,ব্যাটারি পাওয়া জানা বিদ্যুৎ বিল বরবকছুইবতননচলি কেমন করে ইনকাম নাই ইকামাত পাসরার বিন্দুতে নাম বা দিন বলে কয়ে টাকা বারান্দি করে আমরা বুরকিনি।
983,rec_03_audio_3,তিন নাসনির পরে মানুষ নষ্ট হয় আমরা শনিবারের বৌদির দিকে আমরা সকাল দল।
786,rec_03_audio_30,পাড়ায় কে একা দেওয়া খালি পুঁথি বসে বলে বিলিতি লালা প্রকামে কত সেটা মাদার বর্তিকার না এই সারিনায় সেরা দাম বেশি কামলা নিবাসের দাম বেশি অসৎকাজ সেরা দামি।
958,rec_03_audio_31,অটো ভারতে যাতায়াতকারী সেরা দো দানেশ এবং আমার গেলে জঙ্গিদের দিন কি চলেনি ভাই মোর মাথা খালি ঘরে খেলে আলির।
787,rec_03_audio_32,বুবুজান তালি ভরতের তোমার গুলো যে কী অবস্থা পারবেন ভাই মাথা খালি ঘরে খেলে কি কর্ম এখন আমার হয়ে একই অবস্থা এখন স্কুল কলেজ যায় আমরা ছাত্র মানুষ।
509,rec_03_audio_33,স্কুল করে জানা সেনাদানা দুস্কু কলেজ কাছাকাছি নাইওরি মাথায় স্কুল যাবার মনে না কষ্টের মধ্যে আসিতে যদি সবকিছুর দাম বর্তী চলায় কেমন কি কাবাতে থাকা লাগবে বিকেলে।
548,rec_03_audio_34,ম্যাচ ছাড়া সম্ভব না এটা দেখে মনে আঠারো জায়গা না রংপুর রেবেকা থেকে আবার পাঁচ কি যায়না কে সাইড পশিল জায়গা যে প্রতিদিন ঠকে যা তাই হবে কেমনে।
79,rec_03_audio_35,এটা করা লাগবে ব্যথাকে ব্যথাকে বটে কলেজ করার বেতকাটা মোবিন অনেক বেশি হয় কাকিলাদহের নিক।
607,rec_03_audio_36,বিভার থেকে না বলে বাবা হাটকালনা সরকারি নালিতাবাড়ী থেকে বাড়ি।
851,rec_03_audio_4,মাঝে মাঝে ভাই খুব কমই খেলা হয় এখনকার দিনে টাকা ভোটে জোটের না গেলে তার টাকা বা কেন অনেকে টাকা দিবে না একাডেমিক মাছে ভালো খেলা দেনা টেপু এখন পাতলা যেটা যা সেটা দেবতা কিরারি।
231,rec_03_audio_5,কিন্তু খেলা পাইক্রিকেটায়বেশি পর্যন্ত ফুটবল খেলা হয় কিন্তু ক্রিকেটার মোর বেশি পছন্দ বাড়ি ভালবাসা ভাল আছে মুলবাড়ি তরবারি সাবাইকে সেটি কাচা করিয়া।
951,rec_03_audio_6,সংসারে যে অবস্থা সে বেশি বাজার করবেন তা পার নিনার নাদিন হামরা ও মাছের বাজারে যায় কেকটা অবস্থা।
813,rec_03_audio_7,বলা হল সেলবাজার দিয়ে পরে লাটে মিকা বেগড়বাই এখন কি করি পরে বড়ভাই থেকে পরামর্শ নিয়ে এই হালকা পাতলা বাদা তাদের কোন খুব দামি নিজে তামুরা যবস্থাতরনথ আমার কুল।
662,rec_03_audio_8,নীতির সাথে সিজনে রাজনীতি বরিশাল রাজনীতি মিরজানা নিতেসে অবস্থায় লা রাজনীতি মানুষ করে রাজনৈতিক অবস্থা খুব খারাপ দেশেরজনীতিক দিয়ে নকিয়ার স্টুডেন্ট লেভেলে সনি রাজনীতি।
686,rec_03_audio_9,এই স্টুডেন্টরা বা রাজনীতি করি কলেজে কি অবস্থা আর্জনের সুনিয়ারা আরও দু ম্যাজিস্টির রাজনীতি না করি থেকে বাবু সেটা দায়দেনা বিয়েতে অবস্থা আলা জানাজে কি জেয়।
